D_ID,CREATED,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,COMPANY_ID,SUPPLIER_ID,EQUIPMENT_ID
389469547,2021-05-21T13:11:25.874Z,736,218,2021-05-07,2021-05-31,4023,38,1
388551899,2021-05-18T11:51:58.356Z,796,587,2021-05-15,2021-05-31,2469,48,4
388460731,2021-05-18T10:30:04.002Z,898,54,2021-05-15,2021-05-31,2469,1023,4
389237039,2021-05-20T08:46:02.903Z,723,504,2021-05-15,2021-05-31,2455,1023,4
389469642,2021-05-21T13:11:25.874Z,723,681,2021-05-07,2021-05-31,4023,38,2
388488515,2021-05-18T11:41:32.499Z,806,678,2021-04-15,2021-04-30,2469,48,2
388472445,2021-05-18T10:30:04.002Z,266,218,2021-05-15,2021-05-31,2469,1023,2
388708073,2021-05-18T15:03:01.671Z,796,308,2021-04-15,2021-04-30,2469,114,1
388353628,2021-05-18T08:47:45.675Z,898,54,2021-05-15,2021-05-31,2469,52,1
389230640,2021-05-20T08:45:43.049Z,191,681,2021-05-15,2021-05-31,2455,48,4
388472403,2021-05-18T10:30:04.002Z,266,681,2021-05-15,2021-05-31,2469,1023,2
388478587,2021-05-18T11:40:04.474Z,796,678,2021-04-01,2021-04-14,2469,48,2
384589022,2021-05-21T13:07:52.422Z,723,54,2021-05-01,2021-05-31,4023,38,4
388461923,2021-05-18T10:30:04.002Z,806,638,2021-05-15,2021-05-31,2469,1023,4
389348495,2021-05-20T19:54:55.526Z,638,529,2021-04-01,2022-03-31,3579,190,4
389478343,2021-05-21T13:17:51.649Z,266,638,2021-05-13,2021-05-31,4023,38,4
389350143,2021-05-20T19:54:55.533Z,54,723,2021-04-01,2022-03-31,3579,190,3
388645479,2021-05-18T13:14:56.404Z,796,587,2021-04-01,2021-06-30,4215,38,2
384593262,2021-05-21T13:07:52.424Z,191,504,2021-05-01,2021-05-31,4023,38,4
385867672,2021-05-18T17:53:38.839Z,218,266,2021-04-15,2021-04-16,3564,190,2
389348471,2021-05-20T19:54:55.534Z,638,585,2021-04-01,2022-03-31,3579,89,3
388794781,2021-05-18T17:39:12.693Z,191,308,2021-05-15,2021-05-31,3564,53,4
389241973,2021-05-20T08:46:02.898Z,529,308,2021-05-15,2021-05-31,2455,1023,4
388463213,2021-05-18T10:30:04.000Z,764,218,2021-05-15,2021-05-31,2469,1023,1
389270545,2021-05-20T12:42:31.955Z,681,898,2021-04-15,2021-05-15,4023,43,1
388645410,2021-05-18T13:14:56.404Z,806,638,2021-04-01,2021-06-30,4215,38,2
388548710,2021-05-18T11:49:36.591Z,736,638,2021-05-15,2021-05-31,1817,48,4
389280744,2021-05-20T12:44:14.438Z,191,638,2021-05-15,2021-05-31,4023,43,2
388473381,2021-05-18T10:30:04.002Z,191,587,2021-05-15,2021-05-31,2469,1023,2
389280874,2021-05-20T12:44:14.438Z,898,587,2021-05-15,2021-05-31,4023,43,2
388494119,2021-05-18T11:42:39.284Z,781,308,2021-05-15,2021-05-31,2469,48,1
388464141,2021-05-18T10:30:04.000Z,736,681,2021-05-15,2021-05-31,2469,1023,1
388467572,2021-05-18T10:30:04.010Z,585,504,2021-05-15,2021-05-31,2469,1023,4
389468730,2021-05-21T13:11:25.874Z,898,218,2021-05-07,2021-05-31,4023,38,4
389222112,2021-05-19T15:11:09.893Z,796,638,2021-04-30,2022-04-29,3379,48,1
389350150,2021-05-20T19:54:55.533Z,54,723,2021-04-01,2022-03-31,3579,43,3
388645631,2021-05-18T13:14:56.404Z,266,638,2021-04-01,2021-06-30,4215,38,2
389468914,2021-05-21T13:11:25.874Z,912,638,2021-05-07,2021-05-31,4023,38,2
388355313,2021-05-18T08:47:45.675Z,806,638,2021-05-15,2021-05-31,2469,52,1
388462468,2021-05-18T10:30:04.002Z,796,218,2021-05-15,2021-05-31,2469,1023,4
388552109,2021-05-18T11:51:58.356Z,898,218,2021-05-15,2021-05-31,2469,48,4
389478543,2021-05-21T13:17:51.649Z,191,218,2021-05-13,2021-05-31,4023,38,1
388646067,2021-05-18T13:14:56.403Z,736,681,2021-04-01,2021-06-30,4215,38,1
388645700,2021-05-18T13:14:56.404Z,191,587,2021-04-01,2021-06-30,4215,38,2
389230887,2021-05-20T08:45:43.049Z,191,54,2021-05-15,2021-05-31,2455,48,4
388552154,2021-05-18T11:51:58.356Z,736,587,2021-05-15,2021-05-31,2469,48,2
389477430,2021-05-21T13:17:51.649Z,723,54,2021-05-13,2021-05-31,4023,38,2
388365354,2021-05-18T08:47:45.681Z,191,218,2021-05-15,2021-05-31,2469,52,2
389236662,2021-05-20T08:46:02.896Z,736,681,2021-05-15,2021-05-31,2455,1023,4
389349894,2021-05-20T19:54:55.528Z,218,529,2021-04-01,2022-03-31,3579,89,4
388645632,2021-05-18T13:14:56.403Z,266,638,2021-04-01,2021-06-30,4215,38,1
388472469,2021-05-18T10:30:04.002Z,266,54,2021-05-15,2021-05-31,2469,1023,2
388473404,2021-05-18T10:30:04.002Z,191,218,2021-05-15,2021-05-31,2469,1023,4
388645477,2021-05-18T13:14:56.403Z,796,638,2021-04-01,2021-06-30,4215,38,1
388365377,2021-05-18T08:47:45.681Z,191,54,2021-05-15,2021-05-31,2469,52,4
389468688,2021-05-21T13:11:25.874Z,898,638,2021-05-07,2021-05-31,4023,38,4
388354183,2021-05-18T08:47:45.681Z,898,638,2021-05-15,2021-05-31,2469,52,4
389476889,2021-05-21T13:17:51.649Z,781,54,2021-05-13,2021-05-31,4023,38,2
389233102,2021-05-20T08:46:02.895Z,912,681,2021-05-15,2021-05-31,2455,1023,4
389476323,2021-05-21T13:17:51.649Z,898,54,2021-05-13,2021-05-31,4023,38,1
384590148,2021-05-21T13:07:52.423Z,688,504,2021-05-01,2021-05-31,4023,38,1
388646290,2021-05-18T13:15:26.235Z,191,587,2021-05-01,2022-04-30,4215,38,1
388481027,2021-05-18T11:40:04.474Z,266,678,2021-04-01,2021-04-14,2469,48,2
388724782,2021-05-18T15:28:33.574Z,796,218,2021-05-01,2021-05-31,1817,114,1
389280283,2021-05-20T12:44:14.438Z,723,587,2021-05-15,2021-05-31,4023,43,1
389229321,2021-05-20T08:45:43.049Z,806,54,2021-05-15,2021-05-31,2455,48,2
388463094,2021-05-18T10:30:04.002Z,781,54,2021-05-15,2021-05-31,2469,1023,2
389235177,2021-05-20T08:46:02.892Z,806,681,2021-05-15,2021-05-31,2455,1023,1
389476298,2021-05-21T13:17:51.649Z,898,218,2021-05-13,2021-05-31,4023,38,2
389229653,2021-05-20T08:45:43.049Z,898,218,2021-05-15,2021-05-31,2455,48,4
389477750,2021-05-21T13:17:51.649Z,736,681,2021-05-13,2021-05-31,4023,38,2
388770066,2021-05-18T17:39:12.692Z,912,308,2021-05-15,2021-05-31,3564,53,2
384588212,2021-05-21T13:07:52.424Z,736,504,2021-05-01,2021-05-31,4023,38,4
388724804,2021-05-18T15:28:33.574Z,191,587,2021-05-01,2021-05-31,1817,114,1
389280316,2021-05-20T12:44:14.439Z,723,54,2021-05-15,2021-05-31,4023,43,4
388355723,2021-05-18T08:47:45.675Z,796,54,2021-05-15,2021-05-31,2469,52,1
385853248,2021-05-18T17:53:38.841Z,587,191,2021-04-15,2021-04-16,3564,190,2
389246837,2021-05-20T08:46:02.892Z,266,638,2021-05-15,2021-05-31,2455,1023,1
388549500,2021-05-18T11:49:36.591Z,585,587,2021-05-15,2021-05-31,1817,48,2
389476152,2021-05-21T13:17:51.649Z,912,638,2021-05-13,2021-05-31,4023,38,1
388472446,2021-05-18T10:30:04.000Z,266,218,2021-05-15,2021-05-31,2469,1023,1
386628220,2021-05-18T17:53:38.855Z,681,764,2021-04-16,2021-04-17,3564,190,4
388552534,2021-05-18T11:51:58.356Z,585,587,2021-05-15,2021-05-31,2469,48,4
389237991,2021-05-20T08:46:02.896Z,736,54,2021-05-15,2021-05-31,2455,1023,4
384589818,2021-05-21T13:07:52.422Z,723,638,2021-05-01,2021-05-31,4023,38,1
389270579,2021-05-20T12:42:31.955Z,638,266,2021-04-15,2021-05-15,4023,43,4
388478021,2021-05-18T11:40:04.471Z,781,678,2021-04-01,2021-04-14,2469,48,1
388462265,2021-05-18T10:30:04.003Z,796,504,2021-05-15,2021-05-31,2469,1023,1
388548472,2021-05-18T11:49:36.591Z,796,681,2021-05-15,2021-05-31,1817,48,4
388549495,2021-05-18T11:49:36.590Z,585,638,2021-05-15,2021-05-31,1817,48,1
388494801,2021-05-18T11:42:39.286Z,688,308,2021-05-15,2021-05-31,2469,48,4
389476176,2021-05-21T13:17:51.649Z,912,218,2021-05-13,2021-05-31,4023,38,1
388462458,2021-05-18T10:30:04.002Z,806,681,2021-05-15,2021-05-31,2469,1023,4
389349895,2021-05-20T19:54:55.525Z,218,529,2021-04-01,2022-03-31,3579,82,4
388553247,2021-05-18T11:51:58.356Z,266,218,2021-05-15,2021-05-31,2469,48,4
389229517,2021-05-20T08:45:43.049Z,736,587,2021-05-15,2021-05-31,2455,48,4
385902542,2021-05-18T17:53:38.844Z,54,736,2021-04-15,2021-06-30,3564,190,2
389469669,2021-05-21T13:11:25.876Z,723,504,2021-05-07,2021-05-31,4023,38,2
388488602,2021-05-18T11:41:32.500Z,912,308,2021-04-15,2021-04-30,2469,48,2
389230494,2021-05-20T08:45:43.047Z,266,218,2021-05-15,2021-05-31,2455,48,1
388489224,2021-05-18T11:41:32.495Z,688,308,2021-04-15,2021-04-30,2469,48,1
388489636,2021-05-18T11:41:32.499Z,585,678,2021-04-15,2021-04-30,2469,48,2
389348402,2021-05-20T19:54:55.533Z,638,723,2021-04-01,2022-03-31,3579,89,3
384588619,2021-05-21T13:07:52.422Z,736,638,2021-05-01,2021-05-31,4023,38,4
388483439,2021-05-18T11:40:51.511Z,781,678,2021-05-01,2021-05-14,2469,48,2
389270548,2021-05-20T12:42:31.955Z,681,796,2021-04-15,2021-05-15,4023,43,1
384587996,2021-05-21T13:07:52.422Z,781,218,2021-05-01,2021-05-31,4023,38,4
388549023,2021-05-18T11:49:36.590Z,723,681,2021-05-15,2021-05-31,1817,48,1
384585729,2021-05-21T13:07:52.422Z,898,681,2021-05-01,2021-05-31,4023,38,2
389280568,2021-05-20T12:44:14.439Z,796,587,2021-05-15,2021-05-31,4023,43,4
388488997,2021-05-18T11:41:32.495Z,736,308,2021-04-15,2021-04-30,2469,48,1
384593345,2021-05-21T13:07:52.422Z,266,218,2021-05-01,2021-05-31,4023,38,4
389280490,2021-05-20T12:44:14.438Z,266,218,2021-05-15,2021-05-31,4023,43,2
389237020,2021-05-20T08:46:02.892Z,723,638,2021-05-15,2021-05-31,2455,1023,1
389236693,2021-05-20T08:46:02.904Z,736,504,2021-05-15,2021-05-31,2455,1023,2
389270792,2021-05-20T12:42:31.955Z,218,736,2021-04-15,2021-05-15,4023,43,2
386658064,2021-05-18T17:53:38.855Z,54,781,2021-04-16,2021-04-17,3564,190,1
388353586,2021-05-18T08:47:45.676Z,898,504,2021-05-15,2021-05-31,2469,52,1
388462247,2021-05-18T10:30:04.000Z,796,638,2021-05-15,2021-05-31,2469,1023,1
388552356,2021-05-18T11:51:58.356Z,796,218,2021-05-15,2021-05-31,2469,48,2
388460766,2021-05-18T10:30:04.000Z,912,681,2021-05-15,2021-05-31,2469,1023,1
388353568,2021-05-18T08:47:45.675Z,898,638,2021-05-15,2021-05-31,2469,52,1
384587387,2021-05-21T13:07:52.424Z,781,504,2021-05-01,2021-05-31,4023,38,2
389230865,2021-05-20T08:45:43.047Z,191,218,2021-05-15,2021-05-31,2455,48,1
389350218,2021-05-20T19:54:55.532Z,54,529,2021-04-01,2022-03-31,3579,82,3
388646232,2021-05-18T13:15:26.235Z,806,218,2021-05-01,2022-04-30,4215,38,4
388551802,2021-05-18T11:51:58.356Z,806,218,2021-05-15,2021-05-31,2469,48,1
386628216,2021-05-18T17:53:38.855Z,681,781,2021-04-16,2021-04-17,3564,190,1
389349899,2021-05-20T19:54:55.526Z,218,529,2021-04-01,2022-03-31,3579,43,4
388708093,2021-05-18T15:03:17.044Z,736,308,2021-05-15,2021-05-31,2469,114,2
389477025,2021-05-21T13:17:51.649Z,796,54,2021-05-13,2021-05-31,4023,38,4
389233421,2021-05-20T08:46:02.894Z,898,681,2021-05-15,2021-05-31,2455,1023,2
388491183,2021-05-18T11:41:32.495Z,266,678,2021-04-15,2021-04-30,2469,48,1
388462238,2021-05-18T10:30:04.000Z,796,681,2021-05-15,2021-05-31,2469,1023,1
388482639,2021-05-18T11:40:51.510Z,898,308,2021-05-01,2021-05-14,2469,48,4
389348745,2021-05-20T19:54:55.532Z,587,585,2021-04-01,2022-03-31,3579,38,3
388468595,2021-05-18T10:30:04.005Z,529,218,2021-05-15,2021-05-31,2469,1023,2
388494494,2021-05-18T11:42:39.285Z,764,308,2021-05-15,2021-05-31,2469,48,4
384586613,2021-05-21T13:07:52.424Z,806,504,2021-05-01,2021-05-31,4023,38,4
388477625,2021-05-18T11:40:04.471Z,912,678,2021-04-01,2021-04-14,2469,48,1
388464149,2021-05-18T10:30:04.003Z,736,638,2021-05-15,2021-05-31,2469,1023,2
388472177,2021-05-18T10:30:04.002Z,191,638,2021-05-15,2021-05-31,2469,1023,4
388708090,2021-05-18T15:03:17.044Z,796,308,2021-05-15,2021-05-31,2469,114,1
388549525,2021-05-18T11:49:36.590Z,585,218,2021-05-15,2021-05-31,1817,48,1
389280565,2021-05-20T12:44:14.438Z,796,638,2021-05-15,2021-05-31,4023,43,1
388549290,2021-05-18T11:49:36.591Z,266,681,2021-05-15,2021-05-31,1817,48,2
389270571,2021-05-20T12:42:31.955Z,638,736,2021-04-15,2021-05-15,4023,43,2
388548711,2021-05-18T11:49:36.591Z,736,638,2021-05-15,2021-05-31,1817,48,2
388478020,2021-05-18T11:40:04.475Z,781,678,2021-04-01,2021-04-14,2469,48,2
388552231,2021-05-18T11:51:58.356Z,723,218,2021-05-15,2021-05-31,2469,48,1
388483825,2021-05-18T11:40:51.510Z,796,678,2021-05-01,2021-05-14,2469,48,4
388464036,2021-05-18T10:30:04.002Z,723,587,2021-05-15,2021-05-31,2469,1023,4
388552691,2021-05-18T11:51:58.356Z,723,681,2021-05-15,2021-05-31,2469,48,4
389280890,2021-05-20T12:44:14.439Z,898,218,2021-05-15,2021-05-31,4023,43,4
389270561,2021-05-20T12:42:31.955Z,681,191,2021-04-15,2021-05-15,4023,43,4
388478594,2021-05-18T11:40:04.471Z,796,308,2021-04-01,2021-04-14,2469,48,1
388460707,2021-05-18T10:30:04.002Z,898,218,2021-05-15,2021-05-31,2469,1023,4
389222454,2021-05-19T15:11:09.888Z,764,723,2021-04-30,2022-04-29,3379,38,1
385867705,2021-05-18T17:53:38.839Z,218,191,2021-04-15,2021-04-16,3564,190,2
389348481,2021-05-20T19:54:55.533Z,638,585,2021-04-01,2022-03-31,3579,43,3
389280507,2021-05-20T12:44:14.439Z,266,54,2021-05-15,2021-05-31,4023,43,4
389246835,2021-05-20T08:46:02.894Z,266,638,2021-05-15,2021-05-31,2455,1023,4
389348417,2021-05-20T19:54:55.526Z,638,723,2021-04-01,2022-03-31,3579,38,1
388646126,2021-05-18T13:14:56.403Z,723,681,2021-04-01,2021-06-30,4215,38,2
388552201,2021-05-18T11:51:58.356Z,736,54,2021-05-15,2021-05-31,2469,48,4
389348728,2021-05-20T19:54:55.532Z,587,723,2021-04-01,2022-03-31,3579,68,5
389236703,2021-05-20T08:46:02.893Z,736,308,2021-05-15,2021-05-31,2455,1023,1
389348412,2021-05-20T19:54:55.526Z,638,723,2021-04-01,2022-03-31,3579,52,1
384587999,2021-05-21T13:07:52.422Z,781,218,2021-05-01,2021-05-31,4023,38,2
389476627,2021-05-21T13:17:51.650Z,796,504,2021-05-13,2021-05-31,4023,38,1
388552229,2021-05-18T11:51:58.356Z,723,218,2021-05-15,2021-05-31,2469,48,4
388473390,2021-05-18T10:30:04.010Z,191,504,2021-05-15,2021-05-31,2469,1023,2
389349273,2021-05-20T19:54:55.525Z,218,688,2021-04-01,2022-03-31,3579,52,1
388493929,2021-05-18T11:42:39.285Z,806,308,2021-05-15,2021-05-31,2469,48,2
389349062,2021-05-20T19:54:55.525Z,218,796,2021-04-01,2022-03-31,3579,114,4
389470765,2021-05-21T13:11:25.874Z,266,218,2021-05-07,2021-05-31,4023,38,2
389349897,2021-05-20T19:54:55.525Z,218,529,2021-04-01,2022-03-31,3579,53,4
388462264,2021-05-18T10:30:04.010Z,796,504,2021-05-15,2021-05-31,2469,1023,2
388551826,2021-05-18T11:51:58.356Z,806,54,2021-05-15,2021-05-31,2469,48,1
384587390,2021-05-21T13:07:52.423Z,781,504,2021-05-01,2021-05-31,4023,38,1
388724709,2021-05-18T15:28:33.574Z,529,638,2021-05-01,2021-05-31,1817,114,1
389349296,2021-05-20T19:54:55.525Z,218,585,2021-04-01,2022-03-31,3579,82,4
384586790,2021-05-21T13:07:52.422Z,796,218,2021-05-01,2021-05-31,4023,38,1
388365353,2021-05-18T08:47:45.681Z,191,218,2021-05-15,2021-05-31,2469,52,4
388468596,2021-05-18T10:30:04.001Z,529,218,2021-05-15,2021-05-31,2469,1023,1
389348738,2021-05-20T19:54:55.532Z,587,585,2021-04-01,2022-03-31,3579,1023,3
388548978,2021-05-18T11:49:36.591Z,806,54,2021-05-15,2021-05-31,1817,48,4
389236455,2021-05-20T08:46:02.904Z,764,504,2021-05-15,2021-05-31,2455,1023,4
388460775,2021-05-18T10:30:04.000Z,912,638,2021-05-15,2021-05-31,2469,1023,1
389349290,2021-05-20T19:54:55.526Z,218,585,2021-04-01,2022-03-31,3579,190,4
384586935,2021-05-21T13:07:52.422Z,796,54,2021-05-01,2021-05-31,4023,38,1
389229873,2021-05-20T08:45:43.049Z,585,587,2021-05-15,2021-05-31,2455,48,4
389235822,2021-05-20T08:46:02.895Z,781,678,2021-05-15,2021-05-31,2455,1023,4
388464166,2021-05-18T10:30:04.008Z,736,504,2021-05-15,2021-05-31,2469,1023,4
388645699,2021-05-18T13:14:56.404Z,191,587,2021-04-01,2021-06-30,4215,38,4
389471093,2021-05-21T13:11:25.874Z,191,54,2021-05-07,2021-05-31,4023,38,1
388549547,2021-05-18T11:49:36.591Z,585,54,2021-05-15,2021-05-31,1817,48,4
388552692,2021-05-18T11:51:58.356Z,723,681,2021-05-15,2021-05-31,2469,48,2
388553676,2021-05-18T11:51:58.356Z,191,681,2021-05-15,2021-05-31,2469,48,4
389476890,2021-05-21T13:17:51.649Z,781,54,2021-05-13,2021-05-31,4023,38,1
388548802,2021-05-18T11:49:36.590Z,898,681,2021-05-15,2021-05-31,1817,48,1
388724566,2021-05-18T15:28:33.574Z,781,218,2021-05-01,2021-05-31,1817,114,4
389229387,2021-05-20T08:45:43.049Z,796,681,2021-05-15,2021-05-31,2455,48,2
389348477,2021-05-20T19:54:55.532Z,638,585,2021-04-01,2022-03-31,3579,53,3
389470766,2021-05-21T13:11:25.874Z,266,218,2021-05-07,2021-05-31,4023,38,1
388646260,2021-05-18T13:15:26.235Z,266,638,2021-05-01,2022-04-30,4215,38,4
389470748,2021-05-21T13:11:25.875Z,266,504,2021-05-07,2021-05-31,4023,38,1
389476533,2021-05-21T13:17:51.649Z,806,54,2021-05-13,2021-05-31,4023,38,2
389280740,2021-05-20T12:44:14.438Z,191,681,2021-05-15,2021-05-31,4023,43,1
389270803,2021-05-20T12:42:31.955Z,218,191,2021-04-15,2021-05-15,4023,43,4
389349082,2021-05-20T19:54:55.531Z,218,736,2021-04-01,2022-03-31,3579,1023,3
388550107,2021-05-18T11:49:36.591Z,191,587,2021-05-15,2021-05-31,1817,48,2
389237993,2021-05-20T08:46:02.893Z,736,54,2021-05-15,2021-05-31,2455,1023,1
389476614,2021-05-21T13:17:51.649Z,796,587,2021-05-13,2021-05-31,4023,38,2
388483912,2021-05-18T11:40:51.511Z,688,308,2021-05-01,2021-05-14,2469,48,2
389280479,2021-05-20T12:44:14.439Z,266,504,2021-05-15,2021-05-31,4023,43,4
389348474,2021-05-20T19:54:55.525Z,638,585,2021-04-01,2022-03-31,3579,68,4
389280756,2021-05-20T12:44:14.439Z,191,504,2021-05-15,2021-05-31,4023,43,2
388365342,2021-05-18T08:47:45.693Z,191,504,2021-05-15,2021-05-31,2469,52,2
388724752,2021-05-18T15:28:33.574Z,266,218,2021-05-01,2021-05-31,1817,114,1
388645429,2021-05-18T13:14:56.403Z,806,218,2021-04-01,2021-06-30,4215,38,1
389349094,2021-05-20T19:54:55.532Z,218,723,2021-04-01,2022-03-31,3579,190,3
388459019,2021-05-18T10:24:36.487Z,191,678,2021-05-15,2021-05-31,2469,1023,2
389348647,2021-05-20T19:54:55.533Z,681,723,2021-04-01,2022-03-31,3579,190,3
389348259,2021-05-20T19:54:55.534Z,681,529,2021-04-01,2022-03-31,3579,114,3
388645406,2021-05-18T13:14:56.403Z,806,681,2021-04-01,2021-06-30,4215,38,4
389235819,2021-05-20T08:46:02.894Z,781,681,2021-05-15,2021-05-31,2455,1023,4
389347552,2021-05-20T19:54:55.533Z,781,723,2021-04-01,2022-03-31,3579,43,3
389349100,2021-05-20T19:54:55.533Z,218,723,2021-04-01,2022-03-31,3579,82,3
388358512,2021-05-18T08:47:45.675Z,688,218,2021-05-15,2021-05-31,2469,52,1
388463037,2021-05-18T10:30:04.002Z,781,638,2021-05-15,2021-05-31,2469,1023,2
389230460,2021-05-20T08:45:43.049Z,266,681,2021-05-15,2021-05-31,2455,48,2
388645281,2021-05-18T13:14:56.404Z,912,587,2021-04-01,2021-06-30,4215,38,2
388460406,2021-05-18T10:30:04.002Z,912,54,2021-05-15,2021-05-31,2469,1023,2
389347967,2021-05-20T19:54:55.531Z,688,585,2021-04-01,2022-03-31,3579,68,3
388461933,2021-05-18T10:30:04.002Z,806,587,2021-05-15,2021-05-31,2469,1023,2
384593322,2021-05-21T13:07:52.422Z,191,218,2021-05-01,2021-05-31,4023,38,2
385849530,2021-05-18T17:53:38.843Z,681,736,2021-04-15,2021-04-16,3564,190,2
389230518,2021-05-20T08:45:43.047Z,266,54,2021-05-15,2021-05-31,2455,48,1
385849514,2021-05-18T17:31:48.397Z,681,781,2021-04-13,2021-04-14,3564,40,4
388488704,2021-05-18T11:41:32.495Z,781,308,2021-04-15,2021-04-30,2469,48,1
389229509,2021-05-20T08:45:43.049Z,736,681,2021-05-15,2021-05-31,2455,48,2
388646065,2021-05-18T13:14:56.403Z,736,681,2021-04-01,2021-06-30,4215,38,4
384589815,2021-05-21T13:07:52.423Z,723,638,2021-05-01,2021-05-31,4023,38,2
389270543,2021-05-20T12:42:31.955Z,681,898,2021-04-15,2021-05-15,4023,43,4
389348650,2021-05-20T19:54:55.533Z,681,723,2021-04-01,2022-03-31,3579,82,3
389347652,2021-05-20T19:54:55.527Z,764,723,2021-04-01,2022-03-31,3579,52,4
389477776,2021-05-21T13:17:51.651Z,736,504,2021-05-13,2021-05-31,4023,38,4
389229898,2021-05-20T08:45:43.049Z,585,218,2021-05-15,2021-05-31,2455,48,2
388645648,2021-05-18T13:14:56.403Z,266,218,2021-04-01,2021-06-30,4215,38,4
389349274,2021-05-20T19:54:55.526Z,218,688,2021-04-01,2022-03-31,3579,38,4
389235862,2021-05-20T08:46:02.895Z,781,308,2021-05-15,2021-05-31,2455,1023,2
389280585,2021-05-20T12:44:14.439Z,796,218,2021-05-15,2021-05-31,4023,43,4
384593754,2021-05-21T13:07:52.422Z,191,54,2021-05-01,2021-05-31,4023,38,1
385849502,2021-05-18T17:53:38.843Z,681,796,2021-04-15,2021-04-16,3564,190,2
388548921,2021-05-18T11:49:36.591Z,806,681,2021-05-15,2021-05-31,1817,48,4
388548766,2021-05-18T11:49:36.590Z,736,54,2021-05-15,2021-05-31,1817,48,1
386628215,2021-05-18T17:53:38.855Z,681,781,2021-04-16,2021-04-17,3564,190,2
389280278,2021-05-20T12:44:14.438Z,723,638,2021-05-15,2021-05-31,4023,43,1
388359246,2021-05-18T08:47:45.676Z,585,504,2021-05-15,2021-05-31,2469,52,1
389229744,2021-05-20T08:45:43.049Z,806,681,2021-05-15,2021-05-31,2455,48,2
384586673,2021-05-21T13:07:52.423Z,806,218,2021-05-01,2021-05-31,4023,38,2
385852590,2021-05-18T17:53:38.841Z,587,723,2021-04-15,2021-05-14,3564,190,1
388477631,2021-05-18T11:40:04.471Z,912,308,2021-04-01,2021-04-14,2469,48,1
389247314,2021-05-20T08:46:02.892Z,191,54,2021-05-15,2021-05-31,2455,1023,1
389229679,2021-05-20T08:45:43.047Z,898,54,2021-05-15,2021-05-31,2455,48,1
388457120,2021-05-18T10:24:36.486Z,764,678,2021-05-15,2021-05-31,2469,1023,1
388724510,2021-05-18T15:28:33.574Z,806,308,2021-05-01,2021-05-31,1817,114,1
388491189,2021-05-18T11:41:32.495Z,266,308,2021-04-15,2021-04-30,2469,48,1
388493977,2021-05-18T11:42:39.285Z,796,678,2021-05-15,2021-05-31,2469,48,2
385867520,2021-05-18T17:53:38.839Z,218,806,2021-04-15,2021-04-16,3564,190,4
388552355,2021-05-18T11:51:58.356Z,796,218,2021-05-15,2021-05-31,2469,48,4
389230643,2021-05-20T08:45:43.049Z,191,638,2021-05-15,2021-05-31,2455,48,4
388457119,2021-05-18T10:24:36.487Z,764,678,2021-05-15,2021-05-31,2469,1023,2
389270587,2021-05-20T12:42:31.955Z,587,898,2021-04-15,2021-05-15,4023,43,1
389468959,2021-05-21T13:11:25.874Z,796,587,2021-05-07,2021-05-31,4023,38,1
389347452,2021-05-20T19:54:55.526Z,796,723,2021-04-01,2022-03-31,3579,52,1
388461932,2021-05-18T10:30:04.002Z,806,587,2021-05-15,2021-05-31,2469,1023,4
388464027,2021-05-18T10:30:04.002Z,723,638,2021-05-15,2021-05-31,2469,1023,4
389246866,2021-05-20T08:46:02.894Z,266,308,2021-05-15,2021-05-31,2455,1023,2
389477274,2021-05-21T13:17:51.649Z,736,218,2021-05-13,2021-05-31,4023,38,2
384586727,2021-05-21T13:07:52.424Z,796,504,2021-05-01,2021-05-31,4023,38,4
389348257,2021-05-20T19:54:55.533Z,681,529,2021-04-01,2022-03-31,3579,1023,3
388358217,2021-05-18T08:47:45.681Z,723,587,2021-05-15,2021-05-31,2469,52,2
389229541,2021-05-20T08:45:43.049Z,736,218,2021-05-15,2021-05-31,2455,48,4
388463212,2021-05-18T10:30:04.002Z,764,218,2021-05-15,2021-05-31,2469,1023,2
389235206,2021-05-20T08:46:02.904Z,806,504,2021-05-15,2021-05-31,2455,1023,2
389229421,2021-05-20T08:45:43.047Z,796,218,2021-05-15,2021-05-31,2455,48,1
389270802,2021-05-20T12:42:31.954Z,218,266,2021-04-15,2021-05-15,4023,43,1
388645731,2021-05-18T13:14:56.403Z,796,54,2021-04-01,2021-06-30,4215,38,1
389280743,2021-05-20T12:44:14.439Z,191,638,2021-05-15,2021-05-31,4023,43,4
388645315,2021-05-18T13:14:56.403Z,898,681,2021-04-01,2021-06-30,4215,38,1
388361013,2021-05-18T08:47:45.682Z,529,54,2021-05-15,2021-05-31,2469,52,2
384592781,2021-05-21T13:07:52.422Z,266,638,2021-05-01,2021-05-31,4023,38,1
389229746,2021-05-20T08:45:43.049Z,806,638,2021-05-15,2021-05-31,2455,48,4
389280870,2021-05-20T12:44:14.438Z,898,638,2021-05-15,2021-05-31,4023,43,1
389280696,2021-05-20T12:44:14.439Z,736,587,2021-05-15,2021-05-31,4023,43,4
389236220,2021-05-20T08:46:02.894Z,781,54,2021-05-15,2021-05-31,2455,1023,2
389229273,2021-05-20T08:45:43.047Z,898,587,2021-05-15,2021-05-31,2455,48,1
384585313,2021-05-21T13:07:52.422Z,912,638,2021-05-01,2021-05-31,4023,38,2
389233042,2021-05-20T08:46:02.904Z,898,504,2021-05-15,2021-05-31,2455,1023,2
