D_ID,CURRENCY,CHARGE_VALUE
388645281,USD,610
388645281,USD,207
388645281,USD,-587
388645281,USD,3806
388646093,USD,638
388646093,USD,-560
388646093,USD,243
388646093,USD,3749
388551701,USD,4594
388551701,USD,258
388551701,USD,-479
388551701,USD,535
388551701,USD,30
388472168,USD,44
388472168,USD,599
388472168,USD,-526
388472168,USD,162
388472168,USD,4496
388493976,USD,4357
388493976,USD,190
388493976,USD,283
388493976,USD,17
388493976,USD,516
388493976,USD,-453
388493976,USD,45
388357101,USD,551
388357101,USD,-479
388357101,USD,126
388357101,USD,4
388357101,USD,233
388357101,USD,5256
388552559,USD,42
388552559,USD,588
388552559,USD,-582
388552559,USD,232
388552559,USD,4597
388358218,USD,3179
388358218,USD,305
388358218,USD,30
388358218,USD,150
388358218,USD,-392
388358218,USD,416
388552081,USD,3209
388552081,USD,51
388552081,USD,499
388552081,USD,-455
388552081,USD,166
388486985,USD,545
388486985,USD,4162
388486985,USD,184
388486985,USD,49
388486985,USD,-485
388486985,USD,60
388486985,USD,285
388551900,USD,31
388551900,USD,560
388551900,USD,-522
388551900,USD,178
388551900,USD,4583
388552536,USD,24
388552536,USD,469
388552536,USD,-393
388552536,USD,179
388552536,USD,3194
388494801,USD,-494
388494801,USD,545
388494801,USD,45
388494801,USD,267
388365354,USD,4544
388365354,USD,490
388365354,USD,-480
388365354,USD,158
388365354,USD,28
388365354,USD,169
388494801,USD,4543
388494801,USD,246
388494801,USD,41
388463046,USD,4595
388463046,USD,207
388463046,USD,-541
388463046,USD,584
388463046,USD,25
386628220,USD,206
386628220,USD,1532
388551894,USD,4565
388551894,USD,192
388551894,USD,-515
388551894,USD,554
388551894,USD,29
388354422,USD,-470
388354422,USD,4506
388354422,USD,258
388354422,USD,53
388354422,USD,127
388354422,USD,509
388770065,USD,167
388770065,USD,-433
388770065,USD,168
388770065,USD,30
388770065,USD,497
388770065,USD,6451
388770065,USD,51
388724472,USD,431
388724472,USD,28
388724472,USD,3878
388724472,CNY,1749
388724472,USD,43
388724472,USD,-525
388724472,USD,587
388477677,USD,295
388477677,USD,54
388477677,USD,540
388477677,USD,-473
388477677,USD,18
388477677,USD,271
388477677,USD,3687
388551891,USD,4563
388551891,USD,185
388551891,USD,-507
388551891,USD,520
388551891,USD,20
388464157,USD,25
388464157,USD,4770
388464157,USD,238
388464157,USD,-500
388464157,USD,558
388724702,USD,413
388724702,USD,4187
388724702,TWD,7038
388724702,USD,33
388724702,USD,-519
388724702,USD,563
388724702,USD,60
388645926,USD,645
388645926,USD,-580
388645926,USD,215
388645926,USD,3838
388724504,USD,424
388724504,USD,50
388724504,USD,635
388724504,USD,-584
388724504,USD,2
388724504,CNY,965
388724504,USD,3882
388462265,USD,28
388462265,USD,461
388462265,USD,-403
388462265,USD,141
388462265,USD,4796
388460684,USD,208
388460684,USD,-528
388460684,USD,571
388460684,USD,46
388460684,USD,4496
388484203,USD,271
388484203,USD,44
388484203,USD,547
388484203,USD,-470
388484203,USD,55
388484203,USD,369
388484203,USD,4196
388478019,USD,287
388478019,USD,29
388478019,USD,503
388478019,USD,-483
388478019,USD,4
388478019,USD,228
388478019,USD,3766
388494273,USD,53
388494273,USD,235
388494273,USD,4347
388494273,USD,272
388494273,USD,16
388494273,USD,520
388494273,USD,-475
388478593,USD,525
388478593,USD,-479
388478593,USD,30
388478593,USD,196
388478593,USD,3689
388478593,USD,25
388478593,USD,300
388468594,USD,14
388468594,USD,4965
388468594,USD,241
388468594,USD,-551
388468594,USD,567
388460793,USD,43
388460793,USD,416
388460793,USD,-405
388460793,USD,152
388460793,USD,4905
388489642,USD,14
388489642,USD,279
388489642,USD,496
388489642,USD,-468
388489642,USD,48
388489642,USD,252
388489642,USD,3859
388646230,USD,232
388646230,USD,-589
388646230,USD,602
388646230,USD,3506
388553686,USD,29
388553686,USD,4592
388553686,USD,182
388553686,USD,-505
388553686,USD,564
388552179,USD,-417
388552179,USD,497
388552179,USD,32
388552179,USD,187
388552179,USD,3194
388552941,USD,555
388552941,USD,-498
388552941,USD,240
388552941,USD,4548
388552941,USD,14
388548474,USD,445
388548474,USD,146
388548474,USD,2676
388548474,USD,-391
388548474,USD,448
388548474,USD,50
388548474,USD,128
386658079,USD,1232
386658079,USD,118
388461958,USD,396
388461958,USD,-323
388461958,USD,140
388461958,USD,51
388645697,USD,209
388645697,USD,3821
388645697,USD,-551
388645697,USD,629
388461958,USD,3606
388460667,USD,417
388460667,USD,23
388460667,USD,-415
388460667,USD,3593
388460667,USD,124
388551767,USD,22
388551767,USD,533
388551767,USD,-499
388551767,USD,234
388551767,USD,4549
388477630,USD,521
388477630,USD,275
388477630,USD,42
388477630,USD,-475
388477630,USD,33
388477630,USD,267
388477630,USD,3844
388358224,USD,452
388358224,USD,-436
388358224,USD,112
388358224,USD,5
388358224,USD,322
388358224,USD,3806
388551802,USD,3193
388551802,USD,27
388551802,USD,495
388551802,USD,-416
388551802,USD,129
388472404,USD,50
388472404,USD,413
388472404,USD,-369
388472404,USD,159
388472404,USD,3579
388481028,USD,2650
388481028,USD,162
388481028,USD,36
388481028,USD,-387
388481028,USD,419
388481028,USD,10
388481028,USD,162
388493977,USD,47
388493977,USD,497
388493977,USD,-478
388493977,USD,48
388493977,USD,172
388493977,USD,4364
388493977,USD,256
388358512,USD,13
388358512,USD,194
388358512,USD,3162
388358512,USD,121
388358512,USD,448
388358512,USD,-377
388645714,USD,637
388645714,USD,-551
388645714,USD,229
388645714,USD,3807
388779973,USD,6214
388779973,USD,67
388779973,USD,182
388779973,USD,484
388779973,USD,-406
388779973,USD,56
388779973,USD,193
388488729,USD,214
388488729,USD,3975
388488729,USD,34
388488729,USD,-497
388488729,USD,514
388488729,USD,58
388488729,USD,263
388646234,USD,-453
388646234,USD,136
388646234,USD,3192
388646234,USD,468
388548708,USD,3800
388548708,USD,-490
388548708,USD,559
388548708,USD,35
388548708,USD,253
388548708,USD,259
388548708,USD,607
388484246,USD,3003
388484246,USD,187
388484246,USD,18
388484246,USD,-336
388484246,USD,369
388472444,USD,4489
388472444,USD,160
388472444,USD,-513
388472444,USD,588
388472444,USD,26
388484246,USD,34
388484246,USD,150
388354430,USD,5278
388354430,USD,257
388354430,USD,24
388354430,USD,156
388354430,USD,-495
388354430,USD,533
388646217,USD,3608
388646217,USD,612
388646217,USD,-550
388646217,USD,257
388552203,USD,62
388552203,USD,452
388552203,USD,-417
388552203,USD,207
388552203,USD,3194
388468552,USD,276
388468552,USD,4922
388468552,USD,-551
388468552,USD,10
388468552,USD,600
388460676,USD,51
388460676,USD,420
388460676,USD,-384
388460676,USD,134
388460676,USD,3615
388489216,USD,3958
388489216,USD,179
388489216,USD,45
388489216,USD,-478
388489216,USD,504
388489216,USD,47
388489216,USD,251
386633397,USD,1208
386633397,USD,214
388467545,USD,53
388467545,USD,548
388467545,USD,-507
388467545,USD,250
388467545,USD,4935
388477625,USD,2755
388477625,USD,168
388477625,USD,5
388477625,USD,-346
388477625,USD,399
388477625,USD,34
388477625,USD,125
388553217,USD,4583
388553217,USD,19
388553217,USD,579
388553217,USD,-539
388553217,USD,180
388903382,USD,196
388903382,USD,1915
388491183,USD,130
388491183,USD,2805
388491183,USD,125
388491183,USD,54
388491183,USD,439
388491183,USD,-372
388491183,USD,39
388551895,USD,50
388551895,USD,462
388551895,USD,-449
388551895,USD,127
388551895,USD,3182
388355321,USD,128
388355321,USD,-474
388355321,USD,496
388355321,USD,4496
388355321,USD,196
388355321,USD,41
388463212,USD,4595
388463212,USD,173
388463212,USD,-552
388463212,USD,582
388463212,USD,22
388467563,USD,4815
388467563,USD,232
388467563,USD,-512
388467563,USD,598
388467563,USD,24
388724782,USD,382
388724782,USD,16
388724782,USD,426
388724782,USD,-412
388724782,USD,18
388724782,CNY,658
388724782,USD,3089
388459018,USD,-417
388459018,USD,208
388459018,USD,4502
388459018,USD,490
388459018,USD,25
388479155,USD,2743
388479155,USD,122
388479155,USD,44
388479155,USD,-374
388479155,USD,416
388479155,USD,58
388479155,USD,144
388494495,USD,283
388494495,USD,58
388494495,USD,535
388494495,USD,47
388494495,USD,191
388494495,USD,4499
388494495,USD,-476
388483832,USD,4148
388483832,USD,20
388483832,USD,541
388483832,USD,-468
388483832,USD,51
388483832,USD,212
388483832,USD,245
388463071,USD,3705
388463071,USD,129
388463071,USD,-342
388463071,USD,375
388463071,USD,41
388488723,USD,280
388488723,USD,41
388488723,USD,546
388488723,USD,-477
388488723,USD,50
388488723,USD,191
388488723,USD,3994
388724567,USD,3904
388724567,CNY,930
388724567,USD,14
388724567,USD,-521
388724567,USD,566
388724567,USD,31
388724567,USD,434
388483825,USD,245
388472412,USD,24
388472412,USD,4504
388472412,USD,196
388472412,USD,-550
388472412,USD,569
388483825,USD,501
388483825,USD,30
388483825,USD,-454
388483825,USD,7
388483825,USD,200
388483825,USD,4192
388462468,USD,4501
388462468,USD,190
388462468,USD,-528
388462468,USD,594
388462468,USD,61
388473406,USD,3611
388473406,USD,139
388473406,USD,-333
388473406,USD,385
388473406,USD,49
388472411,USD,59
388472411,USD,593
388472411,USD,-528
388472411,USD,156
388472411,USD,4492
388646147,USD,3847
388646147,USD,397
388646147,USD,-603
388646147,USD,625
388488651,USD,-460
388488651,USD,535
388488651,USD,54
388488651,USD,279
388488651,USD,40
388488651,USD,3896
388488651,USD,216
388724461,USD,394
388724461,USD,41
388724461,USD,441
388724461,USD,-402
388724461,USD,26
388724461,CNY,1040
388724461,USD,3060
388493978,USD,18
388493978,USD,139
388493978,USD,3618
388493978,USD,152
388493978,USD,24
388493978,USD,418
388493978,USD,-379
388354020,USD,256
388354020,USD,4548
388354020,USD,18
388354020,USD,162
388354020,USD,-494
388354020,USD,514
388646262,USD,478
388646262,USD,-436
388646262,USD,155
388646262,USD,3194
388356539,USD,3171
388356539,USD,448
388356539,USD,-395
388356539,USD,142
388356539,USD,28
388356539,USD,137
388355723,USD,18
388355723,USD,454
388355723,USD,-420
388355723,USD,128
388355723,USD,168
388355723,USD,3153
388457767,USD,60
388457767,USD,490
388457767,USD,-441
388457767,USD,250
388457767,USD,4915
388552692,USD,4586
388552692,USD,356
388552692,USD,-472
388552692,USD,566
388552692,USD,10
388460675,USD,216
388460675,USD,-532
388460675,USD,4469
388460675,USD,587
388460675,USD,57
388708066,USD,-377
388708066,USD,3101
388708066,USD,209
388708066,USD,-1
388708066,USD,412
388708066,USD,33
388708066,USD,413
388552202,USD,4596
388552202,USD,242
388552202,USD,-477
388552202,USD,538
388552202,USD,35
388484209,USD,36
388484209,USD,4152
388484209,USD,388
388484209,USD,51
388484209,USD,-496
388484209,USD,545
388484209,USD,254
388771154,USD,69
385875704,USD,227
386649379,USD,1161
386649379,USD,203
385875704,USD,1061
388496876,USD,278
388496876,USD,14
388496876,USD,497
388496876,USD,-492
388496876,USD,48
388496876,USD,218
388496876,USD,4355
388551890,USD,4586
388551890,USD,215
388551890,USD,-520
388551890,USD,522
388551890,USD,54
388358499,USD,5249
388358499,USD,278
388358499,USD,24
388358499,USD,140
388358499,USD,-496
388358499,USD,528
388364076,USD,3186
388364076,USD,155
388364076,USD,8
388364076,USD,132
388364076,USD,-403
388364076,USD,457
385849503,USD,1071
385849503,USD,137
388552560,USD,498
388552560,USD,-433
388552560,USD,215
388552560,USD,3183
388552560,USD,51
388464020,USD,289
388464020,USD,-391
388464020,USD,460
388464020,USD,41
388708083,USD,526
388708083,USD,61
388708083,USD,415
388553219,USD,3188
388553219,USD,166
388553219,USD,-438
388553219,USD,450
388553219,USD,16
388484122,USD,-452
388484122,USD,17
388484122,USD,271
388484122,USD,4174
388484122,USD,495
388484122,USD,268
388484122,USD,38
388645927,USD,3840
388645927,USD,230
388645927,USD,-583
388645927,USD,649
388552109,USD,261
388552109,USD,4545
388552109,USD,-575
388552109,USD,625
388552109,USD,53
388356522,USD,5252
388356522,USD,170
388356522,USD,2
388356522,USD,166
388356522,USD,-497
388356522,USD,552
388473390,USD,184
388473390,USD,-518
388473390,USD,588
388473390,USD,21
388473390,USD,5637
388463171,USD,3664
388463171,USD,439
388463171,USD,47
388463171,USD,-382
388463171,USD,130
388456753,USD,21
388456753,USD,380
388456753,USD,-309
388456753,USD,133
388456753,USD,3593
388488645,USD,3867
388488645,USD,285
388488645,USD,24
388488645,USD,534
388488645,USD,-451
388488645,USD,35
388488645,USD,213
388550351,USD,287
388550351,USD,16
388550351,USD,616
388550351,USD,-581
388550351,USD,3750
388550351,USD,199
388550351,USD,616
388483911,USD,59
388483911,USD,300
388483911,USD,3
388483911,USD,4305
388483911,USD,282
388483911,USD,-497
388483911,USD,535
388548409,USD,466
388548409,USD,147
388548409,USD,2717
388548409,USD,-401
388548409,USD,422
388548409,USD,63
388548409,USD,142
388484130,USD,3003
388484130,USD,151
388484130,USD,60
388484130,USD,417
388484130,USD,-358
388484130,USD,48
388484130,USD,229
388494281,USD,413
388494281,USD,3608
388494281,USD,218
388494281,USD,4
388494281,USD,-373
388494281,USD,41
388494281,USD,173
388488703,USD,35
388488703,USD,294
388488703,USD,533
388488703,USD,3977
388488703,USD,185
388488703,USD,8
388488703,USD,-495
388464020,USD,3621
388549022,USD,600
388549022,USD,382
388549022,USD,3796
388549022,USD,-493
388549022,USD,521
388549022,USD,53
388549022,USD,279
388459025,USD,165
388459025,USD,-417
388459025,USD,463
388459025,USD,8
388459025,USD,4470
388462494,USD,3571
388462494,USD,44
388462494,USD,423
388462494,USD,-408
388462494,USD,154
388553247,USD,19
388553247,USD,617
388553247,USD,4570
388553247,USD,201
388553247,USD,-552
388645407,USD,627
388645407,USD,3768
388645407,USD,229
388645407,USD,-557
385867704,USD,815
385867704,USD,223
388552583,USD,50
388552583,USD,569
388552583,USD,-523
388552583,USD,242
388552583,USD,4598
388488652,USD,2769
388488652,USD,159
388488652,USD,18
388488652,USD,-322
388488652,USD,369
388488652,USD,17
388488652,USD,163
388354413,USD,263
388354413,USD,41
388354413,USD,122
388354413,USD,-456
388354413,USD,483
388354413,USD,4517
388775674,USD,120
388775674,USD,4738
388775674,USD,41
388645277,USD,3845
388645277,USD,241
388645277,USD,-570
388645277,USD,597
388548740,USD,3753
388548740,USD,285
388548740,USD,42
388548740,USD,588
388548740,USD,-545
388548740,USD,263
388548740,USD,636
388482634,USD,4147
388482634,USD,25
388482634,USD,261
388482634,USD,525
388482634,USD,-493
388482634,USD,10
388482634,USD,287
388550457,USD,297
388550457,USD,52
388550457,USD,566
388460666,USD,550
388460666,USD,45
388460666,USD,-553
388460666,USD,4483
388460666,USD,222
388550457,USD,-481
388550457,USD,3763
388550457,USD,202
388550457,USD,600
388708069,USD,2675
388708069,USD,173
388708069,USD,-2
388708069,USD,-367
388708069,USD,430
388708069,USD,42
388708069,USD,400
388482639,USD,4149
388482639,USD,288
388482639,USD,38
388482639,USD,-455
388482639,USD,513
388482639,USD,18
388482639,USD,280
388724700,USD,3344
388724700,TWD,5624
388724700,USD,18
388724700,USD,-418
388724700,USD,457
388724700,USD,38
388724700,USD,399
388549298,USD,255
388549298,USD,58
388549298,USD,570
388549298,USD,-502
388549298,USD,3749
388549298,USD,197
388549298,USD,642
388708083,USD,3429
388708083,USD,174
388708083,USD,48
388708083,USD,-518
385852525,USD,161
385852525,USD,694
388355311,USD,519
388355311,USD,-472
388355311,USD,152
388355311,USD,32
388355311,USD,173
388355311,USD,4494
388484240,USD,34
388484240,USD,149
388484240,USD,35
388484240,USD,444
388484240,USD,-379
388484240,USD,199
388484240,USD,3001
388552086,USD,4553
388552086,USD,-475
388552086,USD,530
388552086,USD,28
388552086,USD,269
388461980,USD,556
388461980,USD,-505
388461980,USD,174
388461980,USD,4507
388461980,USD,62
388464168,USD,4773
388464168,USD,224
388464168,USD,39
388464168,USD,427
388464168,USD,-368
388708081,USD,416
388708081,USD,26
388708081,USD,414
388708081,USD,-373
388708081,USD,40
388708081,USD,125
388708081,USD,2667
388478353,USD,3689
388478353,USD,395
388478353,USD,54
388478353,USD,-489
388478353,USD,533
388478353,USD,30
388478353,USD,266
388353603,USD,-458
388353603,USD,4512
388353603,USD,265
388353603,USD,21
388353603,USD,139
388353603,USD,499
388775674,USD,386
388775674,USD,-337
388775674,USD,91
388775674,USD,15
388358263,USD,118
388358263,USD,37
388358263,USD,-408
388358263,USD,457
388358263,USD,3170
388358263,USD,323
388552695,USD,45
388552695,USD,530
388552695,USD,-511
388552695,USD,355
388552695,USD,4577
388724447,USD,3101
388724447,CNY,1077
388724447,USD,44
388724447,USD,-410
388724447,USD,412
388724447,USD,23
388724447,USD,383
388708063,USD,154
388708063,USD,3092
388708063,USD,42
388708063,USD,-392
388708063,USD,460
388708063,USD,42
388708063,USD,373
388552111,USD,3195
388552111,USD,175
388552111,USD,-429
388552111,USD,460
388552111,USD,43
388708088,USD,3068
388708088,USD,124
388708088,USD,4
388708088,USD,-389
388708088,USD,422
388708088,USD,36
388708088,USD,413
388491854,USD,376
388491854,USD,-373
388491854,USD,9
388491854,USD,169
388491854,USD,2814
388491854,USD,164
388491854,USD,9
388483912,USD,52
388483912,USD,251
388483912,USD,4307
388483912,USD,273
388483912,USD,15
388483912,USD,519
388483912,USD,-473
388478135,USD,-341
388478135,USD,2639
388478135,USD,168
388478135,USD,30
388478135,USD,407
388478135,USD,28
388478135,USD,127
388645928,USD,3262
388645928,USD,171
388645928,USD,-453
388645928,USD,464
388646290,USD,3158
388646290,USD,167
388646290,USD,-472
388646290,USD,508
388646264,USD,3525
388646264,USD,647
388646264,USD,-576
388646264,USD,167
388483445,USD,40
388483445,USD,225
388483445,USD,4284
388483445,USD,-501
388483445,USD,257
388483445,USD,36
388483445,USD,495
388553273,USD,-400
388553273,USD,3193
388553273,USD,163
388553273,USD,419
388553273,USD,53
388771154,USD,6419
388771154,USD,207
388771154,USD,25
388771154,USD,134
388771154,USD,-424
388771154,USD,481
388724815,USD,392
388724815,USD,60
388724815,USD,3095
388724815,CNY,666
388724815,USD,37
388724815,USD,-420
388724815,USD,454
388486323,USD,3009
388486323,USD,131
388486323,USD,20
388486323,USD,-369
388486323,USD,434
388486323,USD,16
388486323,USD,120
388358261,USD,4506
388358261,USD,432
388477678,USD,59
388477678,USD,516
388477678,USD,-455
388477678,USD,46
388477678,USD,278
388477678,USD,3675
388477678,USD,257
388358261,USD,511
388358261,USD,-476
388358261,USD,163
388358261,USD,24
388467253,USD,47
388467253,USD,435
388467253,USD,-400
388467253,USD,233
388467253,USD,3933
388489643,USD,170
388489643,USD,32
388489643,USD,416
388489643,USD,-339
388489643,USD,48
388489643,USD,212
388489643,USD,2772
388356915,USD,196
388356915,USD,488
388356915,USD,-456
388356915,USD,142
388356915,USD,30
388356915,USD,4493
388488731,USD,132
388488731,USD,2885
388488731,USD,30
388488731,USD,-340
388488731,USD,403
388488731,USD,9
388488731,USD,175
388708054,USD,25
388708054,USD,417
388708054,USD,539
388708054,USD,-500
388708054,USD,39
388708054,USD,257
388708054,USD,3422
388460782,USD,592
388460782,USD,13
388460782,USD,-514
388460782,USD,223
388460782,USD,4654
388645279,USD,-460
388645279,USD,499
388645279,USD,3234
388645279,USD,166
388457118,USD,203
388457118,USD,60
388457118,USD,465
388457118,USD,-438
388457118,USD,4568
388645414,USD,3280
388645414,USD,147
388645414,USD,-498
388645414,USD,521
388462263,USD,38
388462263,USD,598
388462263,USD,-553
388462263,USD,182
388462263,USD,5518
388645411,USD,-414
388645411,USD,132
388645411,USD,3243
388645411,USD,463
388356693,USD,-384
388356693,USD,150
388356693,USD,5
388356693,USD,169
388356693,USD,3178
388356693,USD,415
388483446,USD,17
388483446,USD,143
388483446,USD,403
388483446,USD,-370
388483446,USD,50
388483446,USD,158
388483446,USD,3085
388482635,USD,150
388645911,USD,3816
388645911,USD,212
388645911,USD,-592
388645911,USD,632
388482635,USD,49
388482635,USD,416
388482635,USD,-386
388482635,USD,21
388482635,USD,132
388482635,USD,3025
385853248,USD,841
385853248,USD,223
388497216,USD,133
388497216,USD,3595
388497216,USD,151
388497216,USD,13
388497216,USD,365
388497216,USD,-340
388497216,USD,2
385849502,USD,1326
385849502,USD,188
388645664,USD,3767
388645664,USD,611
388645664,USD,-562
388645664,USD,184
388497208,USD,56
388497208,USD,255
388497208,USD,540
388497208,USD,4371
388497208,USD,215
388497208,USD,53
388497208,USD,-463
388489162,USD,-369
388489162,USD,43
388489162,USD,156
388489162,USD,2919
388489162,USD,51
388489162,USD,150
388489162,USD,432
388496882,USD,274
388496882,USD,43
388496882,USD,530
388496882,USD,-477
388496882,USD,21
388496882,USD,211
388496882,USD,4371
388478890,USD,249
388478890,USD,50
388478890,USD,531
388460773,USD,4639
388460773,USD,212
388460773,USD,-538
388460773,USD,573
388460773,USD,18
388478890,USD,-497
388478890,USD,9
388478890,USD,267
388478890,USD,3699
388353998,USD,411
388353998,USD,-376
388353998,USD,161
388353998,USD,42
388353998,USD,187
388353998,USD,3145
388473404,USD,-554
388473404,USD,552
388473404,USD,20
388473404,USD,4495
388473404,USD,207
385875673,USD,224
385875673,USD,1285
388358262,USD,395
388358262,USD,4518
388358262,USD,46
388358262,USD,536
388358262,USD,-462
388358262,USD,125
388464037,USD,4501
388464037,USD,372
388464037,USD,-509
388464037,USD,562
388464037,USD,28
388646129,USD,3821
388646129,USD,422
388646129,USD,-601
388646129,USD,631
388483779,USD,166
388483779,USD,49
388483779,USD,392
388483779,USD,-374
388483779,USD,54
388483779,USD,153
388483779,USD,3007
388548707,USD,534
388548707,USD,30
388548707,USD,271
388548707,USD,-486
388548707,USD,599
388548707,USD,267
388548707,USD,3746
385852588,USD,360
385852588,USD,933
388550459,USD,2715
388550459,USD,175
388550459,USD,41
388550459,USD,457
388550459,USD,-378
388550459,USD,154
388550459,USD,428
388724505,USD,47
388724505,USD,384
388724505,USD,-410
388724505,USD,428
388724505,USD,3087
388724505,CNY,627
388724505,USD,52
388479695,USD,61
388479695,USD,175
388479695,USD,398
388479695,USD,-397
388479695,USD,1
388479695,USD,213
388479695,USD,2610
388488213,USD,2789
388488213,USD,122
388488213,USD,9
388488213,USD,-369
388488213,USD,403
388488213,USD,49
388488213,USD,156
388483913,USD,375
388483913,USD,-365
388483913,USD,37
388483913,USD,152
388483913,USD,3108
388483913,USD,63
388483913,USD,171
388724793,USD,3891
388724793,CNY,915
388724793,USD,0
388724793,USD,-541
388724793,USD,565
388724793,USD,63
388724793,USD,434
388645428,USD,649
388645428,USD,-565
388645428,USD,206
388464183,USD,184
388645428,USD,3809
388464183,USD,-353
388464183,USD,367
388464183,USD,7
388724781,USD,40
388724781,USD,453
388464183,USD,3817
388724781,USD,3893
388724781,CNY,911
388724781,USD,6
388724781,USD,-550
388724781,USD,587
385867541,USD,234
385867541,USD,827
388724711,USD,-528
388724711,USD,598
388724711,USD,38
388724711,USD,445
388724711,USD,4189
388724711,TWD,7017
388724711,USD,50
388468596,USD,3977
388468596,USD,15
388468596,USD,191
388468596,USD,-344
388468596,USD,382
388463236,USD,37
388463236,USD,599
388463236,USD,4604
388463236,USD,210
388463236,USD,-540
388646073,USD,526
388646073,USD,-500
388646073,USD,190
388646073,USD,3253
388708071,USD,3409
388708071,USD,466
388708071,USD,185
388708071,USD,37
388708071,USD,-516
388708071,USD,546
388708071,USD,51
388457064,USD,4594
388457064,USD,168
388457064,USD,-449
388457064,USD,453
388457064,USD,12
388483440,USD,167
388483440,USD,11
388483440,USD,436
388483440,USD,-378
388483440,USD,43
388483440,USD,126
388483440,USD,3095
388724599,TWD,5597
388724599,USD,21
388724599,USD,452
388724599,USD,-371
388724599,USD,10
388724599,USD,3093
388724599,USD,386
388481450,USD,251
388481450,USD,26
388481450,USD,512
388481450,USD,-485
388481450,USD,6
388481450,USD,190
388481450,USD,3670
388645781,USD,3816
388645781,USD,223
388645781,USD,-600
388645781,USD,636
388463197,USD,5704
388463197,USD,192
388463197,USD,-504
388463197,USD,570
388463197,USD,54
388460405,USD,4618
388460405,USD,210
388460405,USD,-538
388460405,USD,554
388460405,USD,8
388552255,USD,462
388552255,USD,3185
388552255,USD,313
388552255,USD,-372
388552255,USD,16
388489160,USD,-479
388489160,USD,49
388489160,USD,235
388489160,USD,4037
388489160,USD,256
388489160,USD,41
388489160,USD,536
388493982,USD,287
388493982,USD,14
388493982,USD,523
388493982,USD,-453
388493982,USD,42
388493982,USD,183
388493982,USD,4375
388361013,USD,4571
388361013,USD,261
388361013,USD,16
388361013,USD,148
388361013,USD,-456
388361013,USD,548
388462238,USD,42
388462238,USD,422
388462238,USD,-420
388462238,USD,163
388462238,USD,3594
388488596,USD,4025
388488596,USD,238
388488596,USD,55
388488596,USD,-487
388488596,USD,534
388488596,USD,33
388488596,USD,274
388645784,USD,-600
388645784,USD,611
385867522,USD,664
385867522,USD,126
388548477,USD,150
388548477,USD,440
388548477,USD,131
388548477,USD,2722
388548477,USD,-429
388548477,USD,459
388548477,USD,21
388359283,USD,4586
388359283,USD,262
388359283,USD,25
388359283,USD,174
388359283,USD,-483
388359283,USD,512
385867542,USD,234
385867542,USD,853
388646066,USD,616
388646066,USD,-595
388646066,USD,231
388646066,USD,3754
388645784,USD,213
388481027,USD,268
388481027,USD,57
388481027,USD,513
388481027,USD,-470
388481027,USD,38
388481027,USD,206
388481027,USD,3681
388457119,USD,19
388457119,USD,483
388457119,USD,-450
388457119,USD,196
388457119,USD,4593
388467251,USD,4927
388467251,USD,252
388467251,USD,-529
388467251,USD,586
388467251,USD,55
388646128,USD,603
388646128,USD,-598
388646128,USD,413
388646128,USD,3841
388773463,USD,341
388773463,USD,-301
388773463,USD,111
388548954,USD,597
388548954,USD,220
388548954,USD,3749
388548954,USD,-582
388548954,USD,593
388548954,USD,18
388548954,USD,261
388773463,USD,39
388773463,USD,134
388773463,USD,4763
388773463,USD,69
388646071,USD,619
388646071,USD,-589
388358217,USD,414
388358217,USD,467
388358217,USD,-458
388358217,USD,125
388358217,USD,45
388358217,USD,4508
388467611,USD,-526
388467611,USD,47
388467611,USD,589
388467611,USD,260
388467611,USD,4940
388724744,USD,39
388724744,USD,402
388724744,USD,425
388724744,USD,-395
388724744,USD,46
388724568,USD,373
388724568,USD,18
388724568,USD,457
388724568,USD,-413
388724568,USD,44
388724568,CNY,622
388724568,USD,3087
388472429,USD,30
388472429,USD,585
388472429,USD,-541
388472429,USD,195
388472429,USD,5494
388645784,USD,3833
388548921,USD,279
388548921,USD,50
388548921,USD,549
388548921,USD,-525
388548921,USD,3794
388548921,USD,246
388548921,USD,600
388464018,USD,4487
388464018,USD,380
388464018,USD,54
388464018,USD,585
388464018,USD,-551
388551901,USD,3235
388551901,USD,151
388551901,USD,-412
388551901,USD,470
388551901,USD,34
385875702,USD,1364
385875702,USD,276
388645439,USD,649
388645439,USD,-595
388645439,USD,227
388645439,USD,3772
388363991,USD,3162
388363991,USD,148
388363991,USD,440
388363991,USD,-424
388363991,USD,122
388363991,USD,28
388460693,USD,44
388552381,USD,-423
388552381,USD,160
388552381,USD,3228
388552381,USD,40
388552381,USD,460
388478534,USD,130
388478534,USD,39
388478534,USD,434
388478534,USD,-350
388478534,USD,40
388478534,USD,140
388478534,USD,2650
386649393,USD,215
386649393,USD,1172
388724744,CNY,647
388724744,USD,3074
388467589,USD,39
388467589,USD,3864
388467589,USD,223
388467589,USD,-359
388467589,USD,384
388550100,USD,270
388550100,USD,44
388550100,USD,584
388550100,USD,-528
388550100,USD,3767
388550100,USD,181
388550100,USD,596
388493292,USD,254
388493292,USD,4510
388493292,USD,268
388493292,USD,33
388493292,USD,-496
388493292,USD,544
388493292,USD,51
388645699,USD,3843
388645699,USD,194
388645699,USD,-560
388645699,USD,648
388646071,USD,270
388646071,USD,3796
388357085,USD,474
388357085,USD,-430
388357085,USD,143
388357085,USD,36
388357085,USD,210
388357085,USD,3189
