D_ID,CURRENCY,CHARGE_VALUE
378234064,USD,442
377917836,USD,521
377917836,USD,-492
378234064,USD,3009
378234064,USD,845
378234064,USD,158
378234064,USD,-410
377936624,USD,59
377936624,USD,583
377936624,USD,-490
377936624,USD,251
377936624,USD,3854
377914962,USD,-451
377914962,USD,545
377914962,USD,139
377914962,USD,30
377914962,USD,258
377914962,USD,3894
377936762,USD,5760
377936762,USD,209
377936762,USD,-469
377936762,USD,502
377936762,USD,43
377937870,USD,54
377937870,USD,521
377937870,USD,-488
377937870,USD,370
377937870,USD,3895
377942082,USD,160
377942082,USD,3231
377942082,USD,-356
377942082,USD,415
377942082,USD,15
377938791,USD,561
377938791,USD,50
377938791,USD,3891
377938791,USD,184
377938791,USD,-512
377940706,USD,559
377940706,USD,-523
377940706,USD,221
377940706,USD,4045
377940706,USD,27
377937110,USD,408
377937110,USD,63
377937110,USD,-326
377937110,USD,117
377937110,USD,4050
377943979,USD,48
377943979,USD,589
377943979,USD,-500
377943979,USD,237
377943979,USD,4349
377938219,USD,246
377938219,USD,3887
377938219,USD,37
377938219,USD,516
377938219,USD,-482
377918415,USD,479
377918415,USD,-466
377918415,USD,134
377918415,USD,1
377918415,USD,237
377918415,USD,3925
377937414,USD,2691
377937414,USD,133
377937414,USD,-421
377937414,USD,491
377937414,USD,57
377914922,USD,445
377914922,USD,-413
377914922,USD,129
377914922,USD,4
377914922,USD,168
377914922,USD,3402
377952715,USD,3222
377952715,USD,161
377952715,USD,-402
377952715,USD,423
377952715,USD,47
378087973,USD,3189
378087973,USD,626
378087973,USD,-602
378087973,USD,190
377915468,USD,413
377915468,USD,-420
377915468,USD,159
377915468,USD,48
377915468,USD,189
377915468,USD,2747
378234062,USD,1151
378234062,USD,3747
378234062,USD,200
378234062,USD,-467
378234062,USD,533
378234062,USD,61
378234062,USD,138
377943956,USD,3483
377943956,USD,187
377943956,USD,-410
377943956,USD,446
377943956,USD,33
377977034,USD,3215
377977034,USD,157
377977034,USD,-283
377977034,USD,331
377977034,USD,52
377936760,USD,210
377936760,USD,3869
377936760,USD,-459
377936760,USD,514
377936760,USD,61
377938788,USD,42
377938788,USD,535
377938788,USD,-500
377938788,USD,184
377938788,USD,3864
377943896,USD,291
377943896,USD,-374
377943896,USD,410
377943896,USD,53
377943896,USD,3230
377936534,USD,46
377936534,USD,456
377936534,USD,-408
377936534,USD,284
377936534,USD,2714
377936669,USD,12
377936669,USD,3856
377936669,USD,231
377936669,USD,-470
377936669,USD,525
377948310,USD,4412
377948310,USD,247
377948310,USD,-516
377948310,USD,575
377948310,USD,16
377937916,USD,3890
377937916,USD,374
377937916,USD,-507
377937916,USD,542
377937916,USD,42
377976986,USD,48
377976986,USD,357
377976986,USD,-339
377976986,USD,143
377976986,USD,3240
377936704,USD,-439
377936704,USD,58
377936704,USD,456
377936704,USD,168
377936704,USD,2697
377937000,USD,48
377937000,USD,549
377937000,USD,-485
377937000,USD,197
377937000,USD,3850
377938980,USD,2717
377938980,USD,120
377938980,USD,-374
377938980,USD,417
377938980,USD,33
377937743,USD,2726
377937743,USD,209
377937743,USD,-421
377937743,USD,452
377937743,USD,47
377937108,USD,5558
377937108,USD,172
377937108,USD,-465
377937108,USD,545
377937108,USD,10
377937861,USD,-471
377937861,USD,540
377937861,USD,18
377937861,USD,3856
377937861,USD,399
377977117,USD,455
377977117,USD,-437
377977117,USD,175
377977117,USD,4032
378234169,USD,-467
378234169,USD,117
378234169,USD,7
378234169,USD,525
378234169,USD,174
378234169,USD,1169
378234169,USD,3736
377940391,USD,4644
377940391,USD,227
377940391,USD,-516
377940391,USD,552
377940391,USD,60
377951821,USD,39
377951821,USD,554
377951821,USD,-532
377951821,USD,194
377951821,USD,4048
377977117,USD,42
377937633,USD,2691
377937633,USD,139
377937633,USD,-416
377937633,USD,441
377937633,USD,55
377946904,USD,4351
377946904,USD,265
377946904,USD,-548
377946904,USD,580
377946904,USD,9
378234068,USD,-462
378234068,USD,130
378234068,USD,10
378234068,USD,526
378234068,USD,160
378234068,USD,1172
378234068,USD,4135
377938796,USD,27
377938796,USD,549
377938796,USD,-504
377938796,USD,166
377938796,USD,3882
377948270,USD,416
377948270,USD,44
377948270,USD,3491
377948270,USD,202
377948270,USD,-414
377936777,USD,55
377936777,USD,526
377936777,USD,-467
377936777,USD,193
377936777,USD,5549
377920833,USD,24
377920833,USD,501
377920833,USD,-443
377920833,USD,142
377920833,USD,255
377920833,USD,3944
377936965,USD,50
377936965,USD,516
377936965,USD,-464
377936965,USD,188
377936965,USD,3873
377936453,USD,-366
377936453,USD,369
377936453,USD,19
377936453,USD,184
377936453,USD,4096
377936625,USD,184
377936625,USD,2733
377936625,USD,17
377936625,USD,500
377936625,USD,-421
378234144,USD,3729
378234144,USD,1011
378234144,USD,181
378234144,USD,-491
378234144,USD,500
378234144,USD,39
378234144,USD,135
377940672,USD,28
377940672,USD,452
377940672,USD,-413
377940672,USD,168
377940672,USD,3218
377938789,USD,14
377938789,USD,423
377938789,USD,2730
377938789,USD,142
377938789,USD,-390
377976737,USD,4063
377976737,USD,-401
377976737,USD,60
377976737,USD,462
377976737,USD,205
377937092,USD,-390
377937092,USD,167
377937092,USD,2707
377937092,USD,57
377937092,USD,436
377940691,USD,15
377940691,USD,578
377940691,USD,-547
377940691,USD,4497
377940691,USD,189
377936437,USD,5775
377936437,USD,267
377936437,USD,-483
377936437,USD,506
377936437,USD,13
377940383,USD,207
377940383,USD,4149
377940383,USD,-520
377936442,USD,49
377936442,USD,556
377936442,USD,3887
377936442,USD,246
377936442,USD,-459
377942057,USD,180
377942057,USD,4036
377942057,USD,-544
377942057,USD,564
377942057,USD,53
377940383,USD,562
377940383,USD,60
377943862,USD,-539
377943862,USD,4054
377943862,USD,388
377943862,USD,578
377943862,USD,52
377942995,USD,161
377942995,USD,54
377942995,USD,570
377942995,USD,-520
377942995,USD,4046
377936627,USD,3895
377936627,USD,14
377936627,USD,526
377936627,USD,-504
377936627,USD,230
377977111,USD,35
377977111,USD,443
377943938,USD,181
377943938,USD,3505
377943938,USD,-379
377943938,USD,413
377943938,USD,57
377938221,USD,2713
377938221,USD,221
377938221,USD,-389
377938221,USD,463
377938221,USD,34
377917440,USD,39
377917440,USD,412
377917440,USD,-416
377917440,USD,154
377917440,USD,144
377917440,USD,2764
377938224,USD,182
377938224,USD,2733
377936779,USD,387
377936779,USD,63
377936779,USD,4062
377936779,USD,140
377936779,USD,-348
377977111,USD,4065
377977111,USD,197
377977111,USD,-390
377936507,USD,2730
377936507,USD,292
377936507,USD,-380
377936507,USD,425
377936507,USD,14
377946861,USD,-553
377946861,USD,39
377946861,USD,584
377946861,USD,258
377946861,USD,4395
377943058,USD,188
377943058,USD,4069
377943058,USD,11
377943058,USD,554
377943058,USD,-529
377946925,USD,17
377946925,USD,597
377946925,USD,-528
377946925,USD,271
377946925,USD,4377
377940661,USD,4030
377940661,USD,203
377940661,USD,-508
377940661,USD,594
377940661,USD,29
377918414,USD,3937
377918414,USD,242
377918414,USD,40
377918414,USD,161
377918414,USD,-463
377918414,USD,467
377936438,USD,4375
377936438,USD,223
377936438,USD,-371
377936438,USD,432
377936438,USD,55
377936340,USD,-503
377936340,USD,282
377936340,USD,3895
377936340,USD,579
377920874,USD,443
377920874,USD,-390
377920874,USD,117
377920874,USD,50
377920874,USD,198
377920874,USD,2783
377936340,USD,26
377942065,USD,546
377942065,USD,28
377942065,USD,-520
377942065,USD,201
377942065,USD,4512
377943012,USD,19
377943012,USD,4033
377943012,USD,206
377943012,USD,-502
377943012,USD,587
377942067,USD,50
377942067,USD,138
377942067,USD,3936
377942067,USD,-389
377942067,USD,419
377938224,USD,40
377937096,USD,63
377937096,USD,557
377937096,USD,-498
377937096,USD,219
377937096,USD,3862
377938224,USD,-431
377938224,USD,459
377918966,USD,3942
377918966,USD,518
377918966,USD,-457
377918966,USD,127
377918966,USD,27
377918966,USD,401
377918910,USD,430
377918910,USD,3939
377918910,USD,2
377918910,USD,484
377918910,USD,-448
377918910,USD,129
377977967,USD,4047
377977967,USD,156
377977967,USD,-430
377977967,USD,479
377977967,USD,36
377940729,USD,54
377940729,USD,449
377940729,USD,-410
377940729,USD,133
377940729,USD,3260
377937632,USD,597
377937632,USD,14
377943915,USD,-503
377943915,USD,401
377943915,USD,4027
377937632,USD,3853
377937632,USD,-532
377937632,USD,239
377943915,USD,32
377943915,USD,556
377937654,USD,420
377937654,USD,26
377937654,USD,-397
377937654,USD,2691
377937654,USD,149
377948278,USD,16
377948278,USD,579
377948278,USD,-523
377948278,USD,232
377948278,USD,4366
377943021,USD,16
377943021,USD,590
377943021,USD,-517
377943021,USD,158
377943021,USD,4517
377936532,USD,397
377936532,USD,-501
377936532,USD,517
377936532,USD,18
377936532,USD,3890
378233937,USD,144
378233937,USD,472
378233937,USD,3692
378233937,USD,1153
378233937,USD,193
378233937,USD,-432
378233937,USD,54
377937411,USD,17
377937411,USD,2699
377937411,USD,119
377937411,USD,-414
377937411,USD,438
377936764,USD,-378
377936764,USD,420
377936764,USD,48
377936764,USD,135
377936764,USD,4367
377940653,USD,36
377940653,USD,552
377940653,USD,-517
377940653,USD,183
377940653,USD,4064
378234037,USD,3026
378234037,USD,857
377936503,USD,356
377936503,USD,63
377936503,USD,539
377936503,USD,-526
377936503,USD,3884
378234037,USD,114
378234037,USD,51
378234037,USD,419
378234037,USD,-387
378234037,USD,176
377915836,USD,4675
377915836,USD,249
377915836,USD,33
377915836,USD,163
377915836,USD,-496
377915836,USD,533
378234145,USD,22
378234145,USD,133
378234145,USD,425
378234145,USD,-375
378234145,USD,110
378234035,USD,146
378234035,USD,47
378234035,USD,543
378234035,USD,-451
378234035,USD,229
378234035,USD,1175
378234035,USD,3775
377938229,USD,-473
377938229,USD,544
377938229,USD,13
377938229,USD,3857
377938229,USD,239
377920873,USD,535
377920873,USD,-447
377920873,USD,3995
377920873,USD,271
377920873,USD,17
377920873,USD,164
377938820,USD,-568
377938820,USD,571
377938820,USD,20
377938820,USD,216
377938820,USD,3900
377936533,USD,3875
377936533,USD,21
377936533,USD,509
377936533,USD,-472
377936533,USD,378
377937602,USD,3864
377937602,USD,255
377937602,USD,-498
377937602,USD,568
377937602,USD,18
377937895,USD,60
377937895,USD,568
377937895,USD,-542
377937895,USD,372
377937895,USD,3863
377919478,USD,-407
377919478,USD,135
377919478,USD,1
377919478,USD,143
377919478,USD,458
377919478,USD,3409
377917227,USD,3931
377917227,USD,165
377917227,USD,50
377917227,USD,136
377917227,USD,-475
377917227,USD,534
377946880,USD,239
377946880,USD,4349
377942240,USD,-414
377942240,USD,42
377942240,USD,429
377942240,USD,151
377942240,USD,3232
377946880,USD,-554
377946880,USD,555
377946880,USD,59
377936520,USD,38
377936520,USD,597
377936520,USD,-542
377936520,USD,374
377936520,USD,3892
377948277,USD,-537
377948277,USD,244
377948277,USD,4409
377948277,USD,573
377948277,USD,21
377920872,USD,3971
377920872,USD,499
377920872,USD,-490
377920872,USD,169
377920872,USD,25
377920872,USD,272
377948296,USD,4668
377948296,USD,263
377948296,USD,18
377948296,USD,566
377948296,USD,-532
377938822,USD,2730
377938822,USD,167
377938822,USD,-438
377938822,USD,490
377938822,USD,19
377915421,USD,482
377915421,USD,248
377915421,USD,3932
377915421,USD,33
377915421,USD,125
377915421,USD,-441
377922253,USD,404
377922253,USD,-356
377922253,USD,117
377922253,USD,14
377922253,USD,231
377922253,USD,2782
377978350,USD,276
377978350,USD,4377
377978350,USD,-431
377978350,USD,499
377978350,USD,49
377946889,USD,557
377946889,USD,-524
377946889,USD,276
377946889,USD,56
377946889,USD,4652
377948312,USD,41
377948312,USD,212
377948312,USD,415
377948312,USD,-344
377948312,USD,3506
377936707,USD,152
377936707,USD,2739
377936707,USD,-380
377938533,USD,2729
377938533,USD,57
377938533,USD,448
377938533,USD,-408
377938533,USD,214
377936707,USD,60
377936707,USD,457
377943946,USD,565
377943946,USD,-551
377943946,USD,272
377943946,USD,4367
377943946,USD,51
378087937,USD,-448
378087937,USD,508
378087937,USD,3141
378087937,USD,159
377936339,USD,59
377936339,USD,3878
377936339,USD,250
377936339,USD,-491
377936339,USD,570
377919469,USD,2726
377919469,USD,184
377919469,USD,53
377919469,USD,155
377919469,USD,-346
377919469,USD,394
378233967,USD,3681
378233967,USD,1149
378233967,USD,140
378233967,USD,-406
378233967,USD,492
378233967,USD,18
378233967,USD,148
377951807,USD,4616
377951807,USD,-542
377951807,USD,161
377951807,USD,588
377951807,USD,52
378234176,USD,122
378234176,USD,37
378234176,USD,533
378234176,USD,-452
378234176,USD,185
378234176,USD,1017
378234176,USD,4158
378233939,USD,121
378234074,USD,27
378234074,USD,519
378234074,USD,140
378233939,USD,2940
378233939,USD,882
378233939,USD,144
378233939,USD,-370
378233939,USD,373
378233939,USD,15
378088384,USD,2400
378088384,USD,256
378088384,USD,885
378234074,USD,3840
378234074,USD,1166
378234074,USD,199
378234074,USD,-485
377936444,USD,-401
377936444,USD,216
377936444,USD,2734
377936444,USD,468
377936444,USD,32
377936703,USD,40
377936703,USD,548
377936703,USD,-492
377936703,USD,232
377936703,USD,3895
377936353,USD,4089
377936353,USD,31
377936353,USD,413
377936353,USD,-343
377936353,USD,122
377937412,USD,-539
377937412,USD,3895
377937412,USD,213
377937412,USD,530
377937412,USD,55
377937548,USD,3883
377937548,USD,239
377937548,USD,-498
377937548,USD,525
377937548,USD,8
377922244,USD,-411
377922244,USD,456
377922244,USD,159
377922244,USD,235
377922244,USD,48
377922244,USD,2811
377936352,USD,256
377936352,USD,33
377936352,USD,501
377936352,USD,-470
377936352,USD,5577
377915446,USD,24
377915446,USD,269
377915446,USD,3896
377915446,USD,492
377915446,USD,-435
377915446,USD,137
377942229,USD,4035
377942229,USD,203
377942229,USD,47
377942229,USD,586
377942229,USD,-504
377938228,USD,20
377938228,USD,542
377938228,USD,-471
377938228,USD,245
377938228,USD,3864
377926332,USD,134
377926332,USD,-396
377926332,USD,410
377926332,USD,125
377926332,USD,-1
377977765,USD,23
377977765,USD,477
377977765,USD,-434
377977765,USD,374
377977765,USD,4020
377926332,USD,2735
377938973,USD,188
377938973,USD,3894
377938973,USD,-501
377938973,USD,42
377938973,USD,573
377937413,USD,3895
377937413,USD,63
377937413,USD,549
377937413,USD,-495
377937413,USD,204
377936769,USD,10
377936769,USD,3859
377936769,USD,175
377936769,USD,-504
377936769,USD,502
377943894,USD,29
377943894,USD,600
377943894,USD,-523
377943894,USD,398
377943894,USD,4052
377915412,USD,506
377915412,USD,-454
377915412,USD,164
377915412,USD,23
377915412,USD,290
377915412,USD,3894
377936701,USD,4373
377936701,USD,146
377936701,USD,-394
377936701,USD,424
377936701,USD,35
377917829,USD,160
377917829,USD,-359
377917829,USD,425
377917829,USD,2733
377917829,USD,141
377917829,USD,8
377937419,USD,-459
377937419,USD,513
377937419,USD,41
377937419,USD,212
377937419,USD,3877
377936770,USD,63
377936770,USD,447
377936770,USD,-387
377936770,USD,152
377936770,USD,2695
377916847,USD,538
377916847,USD,-468
377916847,USD,135
377916847,USD,35
377916847,USD,174
377916847,USD,4696
377936498,USD,31
377936498,USD,435
377936498,USD,-381
377936498,USD,282
377936498,USD,2696
377940663,USD,115
377940663,USD,3255
377940663,USD,62
377940663,USD,447
377940663,USD,-413
377936439,USD,3894
377936439,USD,258
377936439,USD,-517
377936439,USD,542
377936439,USD,57
377936502,USD,3871
377936502,USD,38
377936502,USD,559
377936502,USD,-540
377936502,USD,404
377937128,USD,2714
377937128,USD,151
377937128,USD,-373
377937128,USD,458
377937128,USD,52
377939023,USD,3871
377939023,USD,203
377939023,USD,-481
377939023,USD,541
377939023,USD,56
377937917,USD,2731
377937917,USD,281
377937917,USD,-419
377937917,USD,456
377937917,USD,22
377938979,USD,3884
377938979,USD,179
377938979,USD,-507
377938979,USD,533
377938979,USD,41
377917439,USD,3934
377917439,USD,193
377917439,USD,7
377917439,USD,167
377917439,USD,-471
377917439,USD,524
377940462,USD,15
377940462,USD,423
377940462,USD,-381
377940462,USD,135
377940462,USD,3334
378233969,USD,894
378233969,USD,2972
378233969,USD,147
378233969,USD,-362
378233969,USD,390
378233969,USD,53
378233969,USD,122
377936797,USD,2732
377936797,USD,118
377936797,USD,-383
377936797,USD,438
377936797,USD,38
377936344,USD,19
377936344,USD,438
377936344,USD,-378
377936344,USD,148
377936344,USD,2686
377926281,USD,3905
377926281,USD,207
377926281,USD,5
377926281,USD,127
377926281,USD,-451
377926281,USD,477
377937100,USD,3860
377937100,USD,180
377937100,USD,-505
377937100,USD,537
377937100,USD,40
377943023,USD,423
377943023,USD,-396
377943023,USD,107
377943023,USD,3954
377943023,USD,15
377936335,USD,2692
377936335,USD,160
377936335,USD,-393
377936335,USD,449
377936335,USD,22
377951808,USD,57
377951808,USD,465
377943963,USD,4528
377943963,USD,235
377943963,USD,-541
377943963,USD,552
377943963,USD,26
377951808,USD,-388
377951808,USD,144
377951808,USD,3932
377922260,USD,544
377922260,USD,-517
377922260,USD,151
377922260,USD,3
377922260,USD,239
377978070,USD,31
377978070,USD,342
377978070,USD,-324
377978070,USD,144
377978070,USD,3262
377922260,USD,4744
377936778,USD,-504
377936778,USD,544
377936778,USD,55
377936778,USD,209
377936778,USD,5565
377914902,USD,3943
377914902,USD,271
377914902,USD,2
377914902,USD,175
377914902,USD,-460
377914902,USD,487
377922261,USD,4705
377922261,USD,232
377922261,USD,13
378234140,USD,3740
378234140,USD,1163
378234140,USD,197
378234140,USD,-489
378233834,USD,128
378233834,USD,38
378233834,USD,493
378233834,USD,-451
378233834,USD,202
378233834,USD,1164
378233834,USD,3700
377937002,USD,2698
377937002,USD,150
377937002,USD,-408
377937002,USD,436
377937002,USD,33
377942381,USD,40
377942381,USD,449
377942381,USD,-367
377942381,USD,162
377942381,USD,3241
377922261,USD,130
377922261,USD,-464
377922261,USD,532
377976690,USD,3335
377976690,USD,140
377976690,USD,-328
377976690,USD,342
377976690,USD,22
377918967,USD,134
377918967,USD,15
377918967,USD,327
377918967,USD,2757
377918967,USD,420
377918967,USD,-412
377937726,USD,-409
377937726,USD,42
377937726,USD,473
377937726,USD,171
377937726,USD,2696
377917403,USD,161
377917403,USD,16
377917403,USD,135
377917403,USD,2721
377917403,USD,-340
377917403,USD,394
378234042,USD,4149
378234042,USD,1027
378234042,USD,241
378234042,USD,-473
378234042,USD,549
378234042,USD,55
378234042,USD,118
377937342,USD,46
377937342,USD,428
377937342,USD,-417
377937342,USD,122
377937342,USD,2715
378234034,USD,7
378234034,USD,469
378234034,USD,-376
378234034,USD,139
378234034,USD,893
378234034,USD,2979
378234034,USD,103
377943854,USD,-369
377943854,USD,453
377943854,USD,30
377943854,USD,3265
377943854,USD,280
378234155,USD,199
378234155,USD,3829
378234155,USD,1138
378234155,USD,-501
378234155,USD,495
378234155,USD,62
378234155,USD,163
377943057,USD,46
377943057,USD,581
377943057,USD,-502
377943057,USD,188
377943057,USD,4018
377943005,USD,7
377943005,USD,427
377943005,USD,-385
377943005,USD,159
377943005,USD,3216
378234140,USD,544
378234140,USD,61
378234140,USD,143
377925539,USD,2773
377925539,USD,138
377925539,USD,2
377925539,USD,115
377925539,USD,-385
377925539,USD,423
377938220,USD,3872
377938220,USD,279
377938220,USD,-487
377938220,USD,509
377938220,USD,21
377926330,USD,35
377926330,USD,503
377926330,USD,-496
377926330,USD,168
377926330,USD,190
377926330,USD,3905
377937340,USD,3890
377937340,USD,212
377937340,USD,-489
377937340,USD,511
377937340,USD,12
377943022,USD,30
377943022,USD,591
377943022,USD,-530
377943022,USD,164
377943022,USD,4604
377936497,USD,395
377936497,USD,61
377936497,USD,549
377936497,USD,-463
377936497,USD,3866
377917838,USD,3384
377917838,USD,456
377917838,USD,-417
377917838,USD,131
377917838,USD,43
377917838,USD,141
378234166,USD,-482
378234166,USD,3745
378234166,USD,1158
378234166,USD,171
378234166,USD,527
378234166,USD,33
378234166,USD,130
377977293,USD,30
377977293,USD,487
377977293,USD,-450
377977293,USD,234
377977293,USD,4335
377919468,USD,3899
377919468,USD,243
377919468,USD,5
377919468,USD,154
377919468,USD,-453
377919468,USD,493
377937721,USD,3858
377937721,USD,211
377937721,USD,-477
377937721,USD,522
377937721,USD,57
377939004,USD,2737
377939004,USD,139
377939004,USD,-412
377939004,USD,482
377939004,USD,40
377936783,USD,214
377936783,USD,3886
377936783,USD,-555
377936783,USD,23
377936783,USD,591
377976985,USD,31
377976985,USD,452
377976985,USD,-411
377976985,USD,194
377976985,USD,4021
377929123,USD,426
377929123,USD,-387
377929123,USD,145
377929123,USD,22
377929123,USD,163
377929123,USD,2757
377979176,USD,4069
377979176,USD,172
377979176,USD,-403
377979176,USD,449
377979176,USD,38
377936982,USD,5565
377936982,USD,185
377936982,USD,-471
377936982,USD,519
377936982,USD,42
377937725,USD,37
377937725,USD,3874
377937725,USD,228
377937725,USD,-503
377937725,USD,554
377936699,USD,-503
377936699,USD,249
377936699,USD,5777
377936699,USD,547
377936699,USD,61
378234069,USD,4165
378234069,USD,105
378234069,USD,55
378234069,USD,529
378234069,USD,-456
378234069,USD,189
378234069,USD,1022
378087985,USD,261
378087985,USD,163
378087985,USD,608
377919827,USD,3942
377919827,USD,292
377919827,USD,-1
377919827,USD,161
377919827,USD,-460
377919827,USD,520
377916839,USD,2774
377916839,USD,131
377916839,USD,45
377916839,USD,141
377916839,USD,-371
377916839,USD,433
377942249,USD,433
377942249,USD,44
377942249,USD,-388
377942249,USD,3232
377942249,USD,111
377936670,USD,3862
377936670,USD,282
377936670,USD,-458
377936670,USD,558
377936670,USD,8
377917646,USD,2737
377917646,USD,164
377917646,USD,32
377917646,USD,154
377917646,USD,-384
377917646,USD,423
377937321,USD,48
377937321,USD,481
377937321,USD,-419
377937321,USD,133
377937321,USD,2689
377917644,USD,536
377917644,USD,-498
377917644,USD,176
377917644,USD,43
377917644,USD,163
377917644,USD,3933
377952647,USD,60
377952647,USD,414
377952647,USD,-365
377952647,USD,128
377952647,USD,3245
377937871,USD,58
377937549,USD,3885
377937549,USD,256
377937549,USD,-479
377937549,USD,545
377937549,USD,42
377937871,USD,506
377937871,USD,-505
377937871,USD,367
377937871,USD,3855
377946890,USD,21
377946890,USD,455
377946890,USD,-387
377946890,USD,208
377946890,USD,3979
377914920,USD,545
377914920,USD,-472
377914920,USD,124
377914920,USD,35
377914920,USD,258
377914920,USD,4685
377918927,USD,4646
377918927,USD,423
377918927,USD,553
377918927,USD,-464
377918927,USD,155
377918927,USD,39
377936654,USD,57
377936654,USD,3846
377936654,USD,236
377936654,USD,-500
377936654,USD,519
377937772,USD,3850
377937772,USD,278
377937772,USD,-571
377937772,USD,609
377937772,USD,36
377937409,USD,522
377937409,USD,40
377937409,USD,-505
377937409,USD,171
377937409,USD,3866
377942256,USD,4527
377942256,USD,205
377936763,USD,39
377936763,USD,541
377936763,USD,-503
377936763,USD,202
377936763,USD,5761
377942256,USD,-525
377942256,USD,585
377942256,USD,27
377937443,USD,3877
377937443,USD,188
377937443,USD,-566
377937443,USD,605
377937443,USD,58
377951799,USD,3263
377951799,USD,148
377951799,USD,-418
377951799,USD,422
377951799,USD,50
377941919,USD,61
377941919,USD,550
377941919,USD,-542
377941919,USD,182
377941919,USD,4024
377948295,USD,35
377948295,USD,4555
377948295,USD,241
377948295,USD,-523
377948295,USD,597
377977295,USD,3468
377977295,USD,216
377977295,USD,-331
377977295,USD,352
377977295,USD,53
377936617,USD,57
377936617,USD,534
377936617,USD,-497
377936617,USD,275
377936617,USD,3874
377938970,USD,3872
377938970,USD,211
377938970,USD,-498
377938970,USD,521
377938970,USD,8
377922251,USD,3963
377922251,USD,520
377922251,USD,-475
377922251,USD,127
377922251,USD,48
377922251,USD,270
378234177,USD,138
378234177,USD,25
378234177,USD,430
378234177,USD,-424
378234177,USD,147
378234177,USD,847
378234177,USD,3336
377936696,USD,534
377936696,USD,34
377936696,USD,-494
377936696,USD,205
377936696,USD,3889
377940382,USD,4117
377940382,USD,191
377940382,USD,-522
377940382,USD,553
377940382,USD,59
377936796,USD,-495
377936796,USD,42
377936796,USD,523
377936796,USD,187
377936796,USD,3862
377937631,USD,-535
377937631,USD,13
377937631,USD,586
377937631,USD,260
377937631,USD,3887
377936795,USD,3884
377936795,USD,167
377936795,USD,-479
377936795,USD,512
377936795,USD,63
377925488,USD,2739
377925488,USD,126
377925488,USD,4
377925488,USD,141
377925488,USD,-355
377925488,USD,389
377920843,USD,161
377920843,USD,502
377920843,USD,-430
377940373,USD,46
377920843,USD,27
377940373,USD,595
377920843,USD,258
377940373,USD,-538
377920843,USD,3952
377940373,USD,213
377940373,USD,4139
377918918,USD,404
377918918,USD,12
377918918,USD,162
377918918,USD,-443
377918918,USD,520
377918918,USD,3904
377920835,USD,1
377920835,USD,133
377920835,USD,-425
377920835,USD,429
377920835,USD,213
377920835,USD,2784
377936761,USD,24
377936761,USD,435
377936761,USD,-412
377936761,USD,145
377936761,USD,2698
378234149,USD,149
378234149,USD,9
378234149,USD,519
378234149,USD,-457
378234149,USD,201
378234149,USD,1153
378234149,USD,4124
377936768,USD,58
377936768,USD,504
377936768,USD,-508
377936768,USD,211
377936768,USD,3857
377940708,USD,41
377940708,USD,417
377940708,USD,-367
377940708,USD,121
377940708,USD,3211
377937722,USD,3864
377937722,USD,233
377937722,USD,-493
377937722,USD,509
377937722,USD,22
377936459,USD,-442
377936459,USD,231
377936459,USD,2740
377936459,USD,54
377936459,USD,487
377936433,USD,3852
377936433,USD,52
377936433,USD,534
377936433,USD,-486
377936433,USD,252
377920853,USD,3441
377920853,USD,224
377920853,USD,2
377920853,USD,153
377920853,USD,-383
377920853,USD,425
377919476,USD,249
377919476,USD,49
377919476,USD,129
377919476,USD,-506
377919476,USD,515
377919476,USD,4697
377936505,USD,520
377936505,USD,43
377936505,USD,-464
377936505,USD,3894
377936505,USD,370
377940670,USD,4042
377940670,USD,176
377940670,USD,-526
377940670,USD,594
377940670,USD,29
377922243,USD,143
377922243,USD,47
377922243,USD,236
377922243,USD,3992
377922243,USD,-454
377922243,USD,476
377917618,USD,114
377917618,USD,462
377917618,USD,-397
377917618,USD,45
377917618,USD,132
377917618,USD,3365
377914943,USD,52
377914943,USD,160
377914943,USD,2754
377914943,USD,143
377914943,USD,451
377914943,USD,-362
377951790,USD,17
377951790,USD,451
377951790,USD,-410
377951790,USD,157
377951790,USD,3252
377942257,USD,52
377942257,USD,4590
377942257,USD,169
377942257,USD,-515
377942257,USD,589
377920895,USD,423
377920895,USD,-367
377920895,USD,132
377920895,USD,1
377920895,USD,193
377920895,USD,2765
377937552,USD,3893
377937552,USD,250
377937552,USD,-507
377937552,USD,540
377937552,USD,36
378234143,USD,23
378234143,USD,538
378234143,USD,-491
378234143,USD,154
378234143,USD,1151
378234143,USD,3757
378234143,USD,138
377918911,USD,399
377918911,USD,486
377918911,USD,-472
377918911,USD,121
377918911,USD,52
377918911,USD,3942
377936655,USD,38
377936655,USD,469
377936655,USD,-419
377936655,USD,222
377936655,USD,2687
377946881,USD,55
377946881,USD,3501
377946881,USD,215
377946881,USD,-416
377946881,USD,420
377943871,USD,-500
377943871,USD,4028
377943871,USD,391
377943871,USD,549
377943871,USD,14
377914911,USD,505
377914911,USD,-435
377914911,USD,131
377914911,USD,11
377914911,USD,254
377914911,USD,3899
377952705,USD,4032
377952705,USD,163
377952705,USD,-538
377952705,USD,593
377952705,USD,29
377925516,USD,159
377925516,USD,3947
377925516,USD,9
377925516,USD,125
377925516,USD,-488
377925516,USD,485
377919810,USD,3912
377919810,USD,271
377919810,USD,31
377919810,USD,154
377919810,USD,-470
377919810,USD,523
377942994,USD,4045
377942994,USD,20
377942994,USD,582
377942994,USD,-520
377942994,USD,162
378234041,USD,1147
378234041,USD,4127
