EQUIPMENT_ID,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,avg_price,median_price,dq_ok
1,681,191,2021-03-15,2021-03-16,598.5,598.5,False
1,723,638,2021-03-01,2021-04-30,419.75,364.0,False
2,587,736,2021-03-30,2021-06-30,568.5,568.5,False
2,638,796,2021-02-24,2021-09-30,379.6666666666667,226.0,False
2,764,218,2021-04-13,2021-04-30,1088.25,355.0,False
4,796,736,2021-05-01,2021-05-31,640.9583333333333,239.0,False
2,781,587,2021-04-13,2021-04-30,1084.75,329.0,False
1,266,54,2021-05-01,2021-05-31,715.3333333333334,316.5,False
1,806,218,2021-04-09,2021-04-30,857.25,315.0,False
4,266,218,2021-03-01,2021-04-30,466.75,431.5,False
1,796,681,2021-04-09,2021-04-30,859.5,346.5,False
1,796,587,2021-04-01,2021-06-30,907.75,305.5,False
1,191,638,2021-04-13,2021-04-30,874.25,311.5,False
4,191,638,2021-04-09,2021-04-30,1071.5,418.0,False
2,912,587,2021-05-01,2021-05-31,839.6666666666666,427.0,False
1,736,218,2021-04-09,2021-04-30,834.0,336.5,False
4,736,218,2021-04-09,2021-04-30,1053.25,440.5,False
2,898,585,2021-05-01,2021-05-31,483.125,240.25,False
2,266,218,2021-04-13,2021-04-30,1087.0,335.0,False
2,529,723,2021-05-01,2021-05-31,295.83333333333337,310.75,False
1,191,218,2021-04-13,2021-04-30,877.75,323.5,False
1,723,681,2021-04-09,2021-04-30,901.0,427.0,False
1,912,218,2021-04-13,2021-04-30,880.5,331.5,False
1,806,587,2021-04-09,2021-04-30,849.5,349.0,False
1,806,587,2021-04-13,2021-04-30,857.25,296.0,False
2,723,587,2021-04-09,2021-04-30,1115.0,509.0,False
2,191,54,2021-05-01,2021-05-31,828.5,427.5,False
1,681,723,2021-04-01,2021-04-30,481.4444444444444,464.3333333333333,False
1,898,504,2021-04-13,2021-04-30,970.5,306.5,False
4,912,638,2021-04-09,2021-04-30,1066.0,432.0,False
4,796,218,2021-03-01,2021-04-30,487.0,448.0,False
4,796,54,2021-04-09,2021-04-30,1062.25,432.5,False
4,191,638,2021-04-13,2021-04-30,1133.5,335.0,False
4,191,54,2021-04-01,2021-06-30,1240.75,367.0,False
2,723,638,2021-04-13,2021-04-30,1131.75,424.5,False
2,796,638,2021-03-01,2021-04-30,476.0,381.0,False
2,723,638,2021-04-01,2021-06-30,1164.5,488.0,False
4,585,723,2021-05-01,2021-05-31,297.79166666666663,313.0,False
2,638,688,2021-04-01,2021-04-30,245.5,219.25,False
1,736,266,2021-05-01,2021-05-31,161.125,177.5,False
4,504,153,2021-04-01,2021-04-30,383.5,137.5,False
4,191,54,2021-05-01,2021-05-31,817.3333333333334,412.5,False
1,681,806,2021-04-01,2021-04-30,231.70833333333334,132.0,False
2,266,504,2021-04-15,2021-04-30,911.0524308927701,191.59668567081317,True
2,796,372,2021-05-01,2022-04-30,235.6,167.0,False
2,688,585,2021-05-01,2022-04-30,145.8,149.0,False
1,796,266,2021-05-01,2022-04-30,424.2,123.0,False
1,736,266,2021-05-01,2022-04-30,83.8,158.0,False
4,266,218,2021-04-15,2021-05-15,1682.6,515.0,False
3,723,191,2021-05-01,2022-04-30,208.8,225.0,False
2,191,218,2021-02-08,2021-02-28,1025.125,352.25,False
1,796,587,2021-02-08,2021-02-28,820.375,294.25,False
2,678,723,2021-03-01,2021-03-31,331.14285714285717,127.0,False
2,587,266,2021-02-15,2021-03-15,321.6666666666667,219.0,False
2,806,218,2021-02-08,2021-02-28,1020.0,351.75,False
4,266,218,2021-02-08,2021-02-28,1058.75,368.0,False
4,266,638,2021-02-08,2021-02-28,1038.5,337.25,False
4,678,764,2021-03-01,2021-03-31,239.625,97.5,False
4,796,587,2021-02-08,2021-02-28,1034.625,341.25,False
1,736,54,2021-02-08,2021-02-28,841.5,352.25,False
1,308,688,2021-03-01,2021-03-31,184.125,81.5,False
2,529,308,2021-02-04,2021-02-14,433.4,97.0,False
1,308,723,2021-03-01,2021-03-31,235.14285714285714,63.0,False
1,191,723,2021-05-01,2022-04-30,110.2,172.0,False
1,688,638,2021-02-08,2021-02-28,827.75,285.0,False
4,796,308,2021-02-04,2021-02-14,482.8888888888889,44.0,False
4,898,638,2021-02-08,2021-02-28,1063.125,368.75,False
1,796,638,2021-02-08,2021-02-28,819.625,279.5,False
4,806,504,2021-02-08,2021-02-28,1172.5,333.75,False
4,912,308,2021-02-04,2021-02-14,490.44444444444446,63.0,False
1,764,54,2021-02-08,2021-02-28,816.5,293.5,False
1,912,218,2021-02-08,2021-02-28,829.625,304.5,False
1,308,585,2021-03-08,2021-03-31,211.2,84.0,False
2,898,587,2021-02-08,2021-02-28,1031.375,372.25,False
1,912,54,2021-02-08,2021-02-28,824.625,314.75,False
4,723,54,2021-02-08,2021-02-28,1086.375,439.75,False
1,898,638,2021-02-08,2021-02-28,824.375,282.0,False
1,898,54,2021-02-08,2021-02-28,823.875,308.0,False
2,796,218,2021-02-08,2021-02-28,1030.75,367.25,False
2,308,796,2021-03-01,2021-03-31,168.625,85.0,False
2,764,638,2021-02-08,2021-02-28,1023.75,337.75,False
2,688,504,2021-02-08,2021-02-28,1158.625,364.25,False
1,585,504,2021-02-08,2021-02-28,945.75,344.5,False
4,781,218,2021-02-08,2021-02-28,1043.25,348.25,False
2,681,796,2021-03-01,2021-03-31,407.25,345.5,False
2,54,796,2021-04-01,2021-04-02,618.75,618.75,False
4,638,736,2021-04-05,2021-04-06,615.5,615.5,False
1,681,736,2021-03-15,2021-03-16,647.5,647.5,False
4,587,585,2021-04-05,2021-04-06,679.5,679.5,False
1,529,806,2021-05-01,2021-05-31,179.0,194.75,False
2,781,54,2021-03-15,2021-03-16,1059.25,412.5,False
4,585,806,2021-05-01,2021-05-31,299.91666666666663,236.75,False
1,638,736,2021-04-05,2021-04-06,521.0,521.0,False
4,681,736,2021-03-15,2021-03-16,808.0,808.0,False
2,781,678,2021-04-15,2021-04-30,759.3285714285714,122.0,False
1,266,638,2021-03-15,2021-03-16,843.25,315.0,False
1,218,191,2021-04-01,2021-04-02,425.75,425.75,False
1,191,218,2021-03-15,2021-03-16,843.75,298.5,False
1,587,723,2021-03-29,2021-06-30,355.5,355.5,False
4,638,806,2021-04-05,2021-04-06,534.5,534.5,False
4,218,781,2021-04-15,2021-04-16,694.0,694.0,False
2,218,781,2021-04-05,2021-04-06,518.0,518.0,False
2,736,678,2021-03-15,2021-03-31,857.25,220.0,False
4,764,678,2021-02-15,2021-02-28,622.8571428571429,196.0,False
4,585,678,2021-03-15,2021-03-31,870.6666666666666,219.5,False
2,266,587,2021-05-01,2021-06-30,766.0,331.0,False
2,218,781,2021-05-01,2021-05-31,226.0666666666667,90.8,False
1,54,796,2021-05-01,2021-05-31,188.28,56.4,False
4,585,912,2021-03-01,2021-03-31,281.66666666666663,233.0,False
4,736,587,2021-02-23,2021-02-28,1033.0,402.5,False
2,723,806,2021-03-01,2021-03-31,230.5,232.25,False
4,587,191,2021-02-05,2021-02-06,428.75,427.5,False
4,723,678,2021-02-23,2021-02-28,947.25,406.5,False
1,54,796,2021-02-10,2021-02-11,284.0,284.0,False
1,191,54,2021-02-12,2021-02-28,833.5,329.0,False
4,688,638,2021-02-12,2021-02-28,1077.75,319.5,False
4,723,587,2021-02-12,2021-02-28,1137.5,447.5,False
2,266,218,2021-02-12,2021-02-28,1037.25,347.0,False
2,191,638,2021-02-23,2021-02-28,1030.0,369.5,False
4,218,736,2021-02-05,2021-02-06,466.75,462.5,False
1,912,587,2021-02-12,2021-02-28,817.5,316.0,False
1,723,218,2021-02-12,2021-02-28,853.25,382.0,False
1,781,218,2021-02-12,2021-02-28,835.0,322.0,False
4,806,308,2021-03-24,2021-03-31,581.4609454796254,149.07563806542592,False
4,781,218,2021-03-24,2021-03-31,580.7815081588842,141.32742402876136,False
1,191,587,2021-02-23,2021-02-28,806.0,284.0,False
1,54,723,2021-02-05,2021-02-06,617.0,617.0,False
2,529,218,2021-03-24,2021-03-31,647.6527223061203,251.08902565779485,False
2,898,218,2021-02-23,2021-02-28,1037.25,396.5,False
1,587,191,2021-02-05,2021-02-06,339.5,350.0,False
4,587,723,2021-02-05,2021-02-06,558.0,558.0,False
4,688,529,2021-03-01,2021-03-31,480.2916666666667,248.25,False
1,308,638,2021-03-01,2021-03-07,557.3333333333334,190.5,False
1,781,218,2021-02-23,2021-02-28,810.0,272.0,False
2,912,638,2021-02-23,2021-02-28,1040.5,408.0,False
1,191,678,2021-02-23,2021-02-28,814.0,267.5,False
4,678,806,2021-03-01,2021-03-07,240.14285714285714,75.0,False
4,308,266,2021-03-01,2021-03-07,166.42857142857142,94.0,False
2,191,54,2021-02-23,2021-02-28,1017.75,355.5,False
1,781,638,2021-02-23,2021-02-28,814.25,271.0,False
2,764,681,2021-02-23,2021-02-28,1012.25,344.5,False
1,678,723,2021-03-01,2021-03-07,314.3333333333333,74.5,False
4,764,723,2021-03-01,2021-03-31,265.25,293.25,False
1,764,308,2021-02-23,2021-02-28,733.5,283.5,False
1,308,266,2021-03-01,2021-03-07,194.57142857142858,60.0,False
2,781,681,2021-02-23,2021-02-28,1007.0,352.0,False
2,638,723,2021-02-05,2021-02-06,537.5,537.5,False
4,736,678,2021-03-01,2021-03-14,592.0,61.0,False
1,678,723,2021-03-08,2021-03-31,286.14285714285717,74.0,False
4,764,678,2021-02-23,2021-02-28,901.0,320.0,False
1,764,585,2021-03-01,2021-03-31,293.95833333333337,190.0,False
2,796,54,2021-04-22,2021-04-30,855.4,219.0,False
2,781,587,2021-04-22,2021-04-30,858.8,192.0,False
2,266,504,2021-04-22,2021-04-30,998.0,171.0,False
4,736,504,2021-05-01,2021-05-14,1167.2,312.6875,False
2,796,504,2021-04-22,2021-04-30,1014.2,218.0,False
1,736,504,2021-04-12,2021-04-30,897.8,211.0,False
4,806,218,2021-04-22,2021-04-30,858.4,199.0,False
1,806,638,2021-04-12,2021-04-30,774.6,141.0,False
2,781,638,2021-04-22,2021-04-30,859.4,190.0,False
1,781,504,2021-05-01,2021-05-14,859.4666666666668,184.7,False
1,266,681,2021-04-22,2021-04-30,761.4,116.0,False
4,781,638,2021-04-22,2021-04-30,849.8,216.0,False
2,736,54,2021-04-12,2021-04-30,844.2,252.0,False
4,764,681,2021-05-01,2021-05-14,910.5,199.0,False
2,898,504,2021-05-01,2021-05-14,1124.2854166666666,279.125,False
1,796,587,2021-04-12,2021-04-30,775.4,154.0,False
4,912,504,2021-05-01,2021-05-14,983.6,189.0,False
4,898,638,2021-04-22,2021-04-30,858.6,220.0,False
2,912,638,2021-04-14,2021-04-30,1043.75,424.0,False
4,898,678,2021-04-14,2021-04-30,936.5,377.0,False
2,723,678,2021-04-14,2021-04-30,956.75,414.0,False
2,266,54,2021-04-14,2021-04-30,1028.5,372.0,False
2,736,504,2021-04-14,2021-04-30,1179.75,394.0,False
4,781,681,2021-04-14,2021-04-30,1008.75,352.0,False
2,764,638,2021-04-14,2021-04-30,1007.5,348.0,False
4,266,678,2021-04-14,2021-04-30,920.0,326.5,False
4,806,638,2021-04-14,2021-04-30,1010.0,348.0,False
4,796,638,2021-04-14,2021-04-30,1004.5,360.5,False
1,781,54,2021-04-14,2021-04-30,813.0,298.0,False
4,723,54,2021-04-14,2021-04-30,1082.25,478.5,False
2,736,587,2021-04-14,2021-04-30,1021.0,378.5,False
2,736,218,2021-04-14,2021-04-30,1034.25,392.5,False
2,191,308,2021-04-14,2021-04-30,897.0,331.0,False
4,638,806,2021-03-15,2021-03-16,522.0,522.0,False
4,681,796,2021-03-15,2021-03-16,771.5,771.5,False
1,585,764,2021-05-01,2021-05-31,158.54166666666669,170.75,False
1,723,308,2021-04-01,2021-04-30,614.0357142857143,181.5,False
1,796,681,2021-04-12,2021-04-30,773.6,136.0,False
2,587,191,2021-03-15,2021-03-16,534.0,534.0,False
4,736,54,2021-03-15,2021-03-16,1051.5,430.5,False
4,898,54,2021-03-15,2021-03-16,1080.75,442.5,False
1,638,806,2021-04-05,2021-04-06,443.0,443.0,False
4,266,218,2021-03-15,2021-03-16,1042.5,388.5,False
2,678,806,2021-05-01,2021-05-31,768.5,768.5,False
2,218,529,2021-04-01,2021-04-30,493.0,493.0,False
3,587,191,2021-05-01,2021-05-31,1854.5,1854.5,False
4,218,266,2021-04-01,2021-04-02,502.75,502.75,False
4,796,585,2021-03-15,2022-03-31,1148.3333333333333,247.0,False
4,723,678,2021-05-01,2021-05-31,728.8571428571429,390.0,False
3,638,723,2021-05-01,2021-05-31,1654.5,1654.5,False
4,678,585,2021-05-01,2021-05-31,771.5,771.5,False
4,218,585,2021-05-01,2021-05-31,440.0,440.0,False
2,266,218,2021-05-01,2022-04-30,686.4000000000001,297.0,False
4,638,191,2021-05-01,2021-05-31,225.33333333333334,219.0,False
4,723,308,2021-03-15,2022-03-31,865.25,459.5,False
4,266,308,2021-03-15,2022-03-31,800.5,331.5,False
3,218,764,2021-05-01,2021-05-31,1873.5,1873.5,False
2,764,308,2021-05-01,2021-05-31,713.1428571428571,198.0,False
1,638,266,2021-05-01,2021-05-31,192.0,156.0,False
2,638,529,2021-05-01,2021-05-31,461.0,461.0,False
4,723,796,2021-03-15,2022-03-31,244.33333333333334,221.0,False
2,678,898,2021-05-01,2021-05-31,678.0,678.0,False
3,587,723,2021-05-01,2021-05-31,1959.5,1959.5,False
2,308,723,2021-05-01,2021-05-31,553.375,478.75,False
4,638,266,2021-05-10,2021-05-11,530.5,530.5,False
2,191,308,2021-05-10,2021-05-14,670.8571428571429,61.0,False
2,688,504,2021-05-06,2021-05-14,1328.0,395.0,False
4,266,587,2021-05-06,2021-05-14,1109.5,352.0,False
2,723,638,2021-05-06,2021-05-14,1169.25,456.5,False
2,308,688,2021-06-01,2021-06-30,336.6,288.0,False
2,191,587,2021-05-06,2021-05-14,1120.5,375.5,False
2,504,585,2021-05-01,2021-05-31,881.7591573919563,384.0857635854066,False
2,587,585,2021-04-13,2021-04-14,640.5,640.5,False
1,912,681,2021-05-01,2021-05-09,819.0,307.5,False
2,796,218,2021-05-01,2021-05-09,1026.0,366.5,False
1,806,218,2021-05-01,2021-05-09,809.0,275.5,False
2,781,308,2021-05-10,2021-05-14,662.4285714285714,30.0,False
2,587,898,2021-04-13,2021-04-14,602.5,602.5,False
2,308,781,2021-06-01,2021-06-30,328.8,174.0,False
4,638,585,2021-04-13,2021-04-14,611.5,611.5,False
4,308,781,2021-06-01,2021-06-30,324.0,168.0,False
4,587,781,2021-05-10,2021-05-11,600.0,600.0,False
4,191,504,2021-05-01,2021-05-09,1160.0,349.5,False
2,723,504,2021-05-06,2021-05-14,1343.0,447.5,False
1,898,681,2021-05-01,2021-05-09,825.25,322.0,False
4,308,585,2021-06-01,2021-06-30,547.5,291.0,False
2,191,587,2021-05-01,2021-05-09,1005.0,341.0,False
1,764,587,2021-05-06,2021-05-14,902.0,305.0,False
1,191,678,2021-05-06,2021-05-14,957.75,284.0,False
1,638,796,2021-04-13,2021-04-14,430.5,430.5,False
2,681,585,2021-04-13,2021-04-14,793.5,793.5,False
1,54,723,2021-05-10,2021-05-11,660.0,660.0,False
1,218,585,2021-04-13,2021-04-14,507.5,507.5,False
1,764,504,2021-05-06,2021-05-14,1106.0,297.5,False
4,912,218,2021-05-01,2021-05-09,1024.5,398.0,False
1,587,191,2021-04-13,2021-04-14,521.0,521.0,False
4,736,678,2021-05-01,2021-05-09,595.8571428571429,62.0,False
1,54,796,2021-05-10,2021-05-11,564.5,564.5,False
4,218,736,2021-05-10,2021-05-11,598.0,598.0,False
4,796,587,2021-05-01,2021-05-09,1020.5,381.0,False
4,764,678,2021-05-10,2021-05-14,685.8571428571429,53.0,False
4,191,308,2021-05-10,2021-05-14,670.4285714285714,42.0,False
4,796,504,2021-05-06,2021-05-14,1299.5,368.5,False
2,585,54,2021-02-12,2021-02-28,1046.5,368.5,False
1,898,504,2021-02-12,2021-02-28,932.0,312.5,False
1,796,504,2021-02-12,2021-02-28,916.75,297.5,False
4,191,308,2021-05-06,2021-05-14,1046.5,332.0,False
4,912,638,2021-05-01,2021-05-09,1030.0,385.0,False
4,308,688,2021-05-01,2021-05-31,561.9,501.5,False
1,764,587,2021-02-12,2021-02-28,826.75,318.0,False
1,723,54,2021-02-12,2021-02-28,873.25,409.5,False
1,723,638,2021-02-12,2021-02-28,857.75,363.0,False
1,688,218,2021-02-12,2021-02-28,818.5,310.0,False
2,266,638,2021-02-12,2021-02-28,1048.75,331.0,False
2,898,587,2021-02-12,2021-02-28,1031.5,340.0,False
4,191,504,2021-02-12,2021-02-28,1173.0,313.5,False
1,681,806,2021-02-15,2021-02-28,214.25,99.0,False
1,54,688,2021-02-15,2021-02-28,174.5,109.0,False
2,587,266,2021-02-15,2021-02-28,126.0,126.0,False
2,898,678,2021-03-01,2021-03-14,634.6071428571429,181.5,False
1,587,912,2021-02-15,2021-02-28,91.5,109.5,False
1,218,723,2021-02-15,2021-02-28,231.33333333333334,290.0,False
2,218,806,2021-02-15,2021-02-28,109.5,99.0,False
1,54,764,2021-02-15,2021-02-28,218.25,89.5,False
1,764,218,2021-02-12,2021-02-28,827.5,317.5,False
1,681,585,2021-02-15,2021-02-28,313.0,192.0,False
2,638,688,2021-02-15,2021-02-28,121.75,188.0,False
2,796,638,2021-02-10,2021-02-28,1044.0,382.75,False
1,898,218,2021-02-10,2021-02-28,835.0,300.25,False
2,191,54,2021-02-10,2021-02-28,1033.125,376.0,False
2,191,218,2021-02-10,2021-02-28,1037.375,386.0,False
1,736,587,2021-02-10,2021-02-28,853.75,386.5,False
2,898,587,2021-02-10,2021-02-28,1048.25,394.75,False
2,638,796,2021-02-15,2021-02-28,120.0,129.5,False
1,191,218,2021-02-10,2021-02-28,827.0,289.75,False
4,898,54,2021-02-10,2021-02-28,1049.875,407.5,False
1,723,587,2021-02-10,2021-02-28,871.25,393.0,False
2,736,587,2021-03-31,2021-04-14,1019.0,375.0,False
1,796,638,2021-03-31,2021-04-14,818.75,293.0,False
2,681,796,2021-04-01,2021-04-02,650.5,650.5,False
4,764,218,2021-03-31,2021-04-14,998.0,344.0,False
4,688,504,2021-03-31,2021-04-14,1183.5,395.0,False
2,898,638,2021-03-31,2021-04-14,1025.75,383.5,False
4,688,308,2021-03-31,2021-04-14,902.75,364.0,False
1,736,587,2021-03-31,2021-04-14,822.5,315.5,False
4,723,681,2021-03-15,2021-03-16,1121.25,516.0,False
1,688,681,2021-03-31,2021-04-14,825.0,312.5,False
1,218,723,2021-02-02,2021-02-03,331.0,331.0,False
2,796,585,2021-04-01,2021-04-30,678.5833333333333,223.75,False
4,54,781,2021-03-05,2021-03-31,593.2222222222223,556.0,False
4,806,678,2021-04-01,2021-04-14,576.5714285714286,44.0,False
1,308,781,2021-05-01,2021-05-02,224.14444444444442,137.0,False
4,308,764,2021-04-01,2021-04-30,278.3125,121.75,False
2,308,736,2021-05-01,2021-05-02,339.59999999999997,235.33333333333334,False
1,308,723,2021-04-01,2021-04-30,370.33333333333337,263.625,False
1,681,796,2021-03-15,2021-03-31,386.5,386.5,False
1,912,736,2021-04-01,2021-04-30,264.0,179.25,False
4,308,723,2021-05-01,2021-05-02,376.3833333333334,277.1666666666667,False
4,723,54,2021-03-31,2021-04-14,1064.0,462.5,False
1,587,796,2021-03-15,2021-03-31,261.0,261.0,False
4,587,781,2021-03-05,2021-03-31,434.66666666666663,404.5,False
2,678,898,2021-04-01,2021-04-02,262.1111111111111,85.0,False
1,678,266,2021-04-01,2021-04-30,146.0,61.0,False
2,638,266,2021-02-02,2021-02-03,269.5,269.5,False
2,723,266,2021-04-01,2021-04-30,229.125,222.25,False
2,218,781,2021-03-05,2021-03-31,350.3333333333333,343.0,False
1,308,585,2021-05-01,2021-05-02,331.93333333333334,182.16666666666666,False
1,638,585,2021-03-05,2021-03-31,432.25,432.25,False
1,218,796,2021-02-02,2021-02-03,252.5,252.5,False
2,308,585,2021-05-01,2021-05-02,396.7833333333333,233.33333333333334,False
1,308,781,2021-03-30,2021-03-31,484.5,484.5,False
1,678,781,2021-04-01,2021-04-02,232.77777777777777,56.0,False
1,678,898,2021-04-01,2021-04-02,213.44444444444446,51.0,False
2,638,723,2021-02-18,2021-02-19,437.5,437.5,False
1,681,723,2021-03-15,2021-03-31,477.0,477.0,False
4,681,191,2021-02-02,2021-02-03,457.0,457.0,False
2,678,781,2021-04-01,2021-04-02,275.77777777777777,71.0,False
4,54,736,2021-02-18,2021-02-19,884.5,884.5,False
2,587,723,2021-03-15,2021-06-30,433.5,433.5,False
2,587,736,2021-03-15,2021-06-30,393.0,393.0,False
1,723,266,2021-04-01,2021-04-30,153.375,146.5,False
1,218,266,2021-02-02,2021-02-03,252.5,252.5,False
4,218,723,2021-02-02,2021-02-03,363.0,363.0,False
2,54,723,2021-02-02,2021-02-03,635.5,635.5,False
2,681,585,2021-03-05,2021-03-31,683.25,683.25,False
4,678,912,2021-04-01,2021-04-02,283.3333333333333,82.0,False
4,796,723,2021-04-01,2021-06-30,418.3026638839137,268.2446807686141,False
4,723,736,2021-04-01,2021-06-30,325.69926788925386,251.51891127741158,False
4,723,529,2021-04-01,2021-06-30,355.8921465008633,251.48308747577684,False
4,723,585,2021-04-01,2021-06-30,352.9135106660344,251.59055888068104,False
1,266,218,2021-03-18,2021-03-31,834.25,323.0,False
4,764,587,2021-03-18,2021-03-31,1075.25,341.0,False
2,806,736,2021-04-01,2021-04-30,307.29166666666663,242.75,False
1,723,736,2021-04-01,2021-06-30,190.09015650649562,201.16855807980411,False
2,764,638,2021-02-10,2021-02-28,1028.25,375.0,False
1,736,218,2021-02-10,2021-02-28,828.5,333.0,False
2,796,308,2021-02-15,2021-03-15,1048.7816233535336,242.2091707861338,False
1,736,796,2021-03-01,2021-03-31,176.5,194.5,False
4,796,723,2021-03-01,2021-03-31,499.625,293.25,False
1,529,898,2021-03-01,2021-03-31,193.20833333333331,190.75,False
4,764,585,2021-03-01,2021-03-31,507.0,220.25,False
4,736,681,2021-02-10,2021-02-28,1056.5,454.5,False
2,796,587,2021-03-01,2021-03-31,867.9055555555556,254.33333333333334,False
2,898,678,2021-03-01,2021-03-31,827.2857142857142,195.0,False
2,688,504,2021-03-01,2021-03-31,1007.5555555555555,262.5,False
1,529,587,2021-02-14,2021-02-28,699.0,190.0,False
2,764,638,2021-03-01,2021-03-31,802.3666666666667,144.75,False
1,585,54,2021-02-14,2021-02-28,679.2,231.0,False
1,781,638,2021-02-14,2021-02-28,648.4,144.0,False
4,796,638,2021-02-14,2021-02-28,808.4,218.0,False
2,191,218,2021-02-14,2021-02-28,794.4,192.0,False
4,806,587,2021-02-14,2021-02-28,785.0,180.0,False
2,912,638,2021-02-14,2021-02-28,841.4,265.0,False
2,529,638,2021-03-01,2021-03-31,922.6,254.0,False
4,912,54,2021-02-14,2021-02-28,842.0,265.0,False
4,796,54,2021-02-14,2021-02-28,797.8,238.0,False
2,529,54,2021-03-01,2021-03-31,913.6,243.0,False
1,781,587,2021-02-14,2021-02-28,648.8,145.0,False
1,898,587,2021-02-14,2021-02-28,636.6,156.0,False
1,191,681,2021-02-14,2021-02-28,647.4,171.0,False
4,504,266,2021-03-08,2021-03-31,470.0,224.0,False
4,587,736,2021-03-04,2021-03-31,490.0,490.0,False
1,54,898,2021-03-04,2021-03-31,273.6666666666667,118.0,False
4,764,504,2021-02-26,2021-03-14,1165.0,367.5,False
4,191,54,2021-02-26,2021-03-14,1021.0,360.5,False
4,587,806,2021-03-04,2021-03-31,278.6666666666667,192.0,False
2,638,736,2021-03-08,2021-03-31,417.0,417.0,False
4,912,723,2021-04-01,2021-04-30,328.25,301.75,False
4,585,796,2021-04-01,2021-04-30,248.5,245.75,False
4,796,218,2021-04-06,2021-04-14,1075.25,368.0,False
4,806,638,2021-04-06,2021-04-14,1078.0,339.0,False
4,796,218,2021-04-01,2022-03-31,846.0,380.5,False
2,764,638,2021-04-06,2021-04-14,1025.75,313.0,False
1,912,218,2021-04-06,2021-04-14,830.25,309.5,False
4,912,54,2021-04-06,2021-04-14,1079.25,345.5,False
1,266,504,2021-04-06,2021-04-14,910.75,287.0,False
1,266,54,2021-04-06,2021-04-14,831.5,332.5,False
1,912,587,2021-04-06,2021-04-14,809.5,291.5,False
2,736,587,2021-04-06,2021-04-14,1053.0,365.5,False
4,723,218,2021-04-01,2022-03-31,895.75,468.0,False
2,504,796,2021-03-11,2021-03-31,458.0,181.0,False
2,54,781,2021-03-11,2021-03-31,345.3333333333333,200.0,False
1,898,218,2021-03-12,2021-03-31,823.5,309.0,False
1,796,218,2021-03-16,2021-03-31,472.7440444696858,100.10692535370598,False
1,723,218,2021-03-12,2021-03-31,859.25,355.5,False
1,736,54,2021-03-16,2021-03-31,483.2604503729013,202.0462412198549,False
2,806,54,2021-03-12,2021-03-31,1020.0,369.0,False
2,796,678,2021-03-16,2021-03-31,598.4095211623313,142.72210255536098,False
1,796,587,2021-03-12,2021-03-31,811.25,296.5,False
1,504,796,2021-03-11,2021-03-31,387.3333333333333,117.0,False
4,638,781,2021-03-11,2021-03-31,221.33333333333334,228.0,False
2,218,898,2021-03-11,2021-03-31,228.66666666666666,207.0,False
4,736,681,2021-03-12,2021-03-31,1016.25,376.5,False
4,796,504,2021-03-12,2021-03-31,1175.0,373.5,False
2,681,898,2021-03-11,2021-03-31,353.3333333333333,228.0,False
1,898,54,2021-03-16,2021-03-31,479.74344350320797,165.0369589809549,False
2,681,191,2021-03-11,2021-03-31,334.6666666666667,189.0,False
4,585,218,2021-03-16,2021-03-31,652.2053241700066,283.15132812087467,False
4,191,678,2021-03-12,2021-03-31,930.75,347.5,False
2,806,54,2021-02-15,2021-02-28,823.2986020794988,171.45836497187398,False
2,191,587,2021-03-12,2021-03-31,1013.5,361.5,False
4,504,266,2021-03-11,2021-03-31,461.6666666666667,223.0,False
1,587,585,2021-03-11,2021-03-31,442.5,442.5,False
4,587,736,2021-03-11,2021-03-31,470.0,470.0,False
4,736,218,2021-03-12,2021-03-31,1027.5,381.0,False
4,218,266,2021-03-11,2021-03-31,232.33333333333334,192.0,False
2,585,218,2021-03-16,2021-03-31,645.1936306415897,250.8740828479865,False
2,898,638,2021-03-12,2021-03-31,1028.25,386.5,False
4,587,898,2021-03-11,2021-03-31,263.6666666666667,193.0,False
4,898,308,2021-03-12,2021-03-31,911.75,370.0,False
2,54,736,2021-03-11,2021-03-31,640.5,640.5,False
4,898,678,2021-03-16,2021-03-31,602.7015616189227,269.6378484759263,False
4,796,54,2021-03-16,2021-03-31,590.1063826798445,146.59620957369327,False
1,218,191,2021-03-11,2021-03-31,203.33333333333334,149.0,False
1,638,266,2021-03-11,2021-03-31,187.66666666666666,126.0,False
2,898,723,2021-04-01,2021-04-30,331.25,294.75,False
2,723,585,2021-04-01,2021-04-30,235.95833333333331,212.75,False
2,585,191,2021-04-01,2021-04-30,252.0,238.25,False
1,191,504,2021-04-15,2021-04-30,737.3618175463627,147.0904021512875,True
1,191,54,2021-04-09,2021-04-30,846.25,335.0,False
3,585,638,2021-05-01,2022-04-30,920.4,263.0,False
4,218,806,2021-02-11,2021-03-11,211.33333333333334,186.0,False
2,504,796,2021-02-11,2021-03-11,424.6666666666667,188.0,False
1,218,585,2021-02-11,2021-03-11,380.5,380.5,False
1,504,736,2021-02-11,2021-03-11,620.0,620.0,False
1,806,678,2021-02-08,2021-02-28,814.75,260.5,False
2,764,504,2021-02-15,2021-02-28,976.8955465666228,160.4094621189816,False
4,529,504,2021-02-15,2021-02-28,1011.597437894467,280.34280934981166,False
1,218,764,2021-02-11,2021-03-11,234.33333333333334,173.0,False
2,191,678,2021-02-08,2021-02-28,918.5,326.5,False
2,681,191,2021-02-11,2021-03-11,335.0,211.0,False
